WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
82	9720891	99547	9726695	18733	9732498	2673753	9720891	0.84859	9726695	1.01446	9732498	1.07452	9720891	117308.712098893	9726695	18465.9819017014	9732498	2488323.1582474	9737459	97501	9743246	16669	9749034	2612880	9737459	0.84887	9743246	1.01464	9749034	1.07582	9737459	114859.754732762	9743246	16428.4869510368	9749034	2428733.43124314	9754010	94896	9759798	17819	9765601	2629708	9754010	0.84815	9759798	1.01414	9765601	1.07544	9754010	111885.869244827	9759798	17570.5523892165	9765601	2445239.15792606
83	9840902	99778	9846690	18247	9852493	2670875	9840902	0.84847	9846690	1.01461	9852493	1.07568	9840902	117597.557957264	9846690	17984.250105952	9852493	2482964.26446527	9857470	97432	9863257	16553	9869060	2603959	9857470	0.84862	9863257	1.01446	9869060	1.07573	9857470	114812.28347199	9863257	16317.0553792165	9869060	2420643.65593597	9874037	94974	9879824	17794	9885612	2622096	9874037	0.84795	9879824	1.01359	9885612	1.07484	9874037	112004.245533345	9879824	17555.4218175002	9885612	2439522.16143798
84	9960913	98646	9966701	18298	9972504	2667445	9960913	0.84799	9966701	1.01488	9972504	1.07552	9960913	116329.201995307	9966701	18029.7177991487	9972504	2480144.48824755	9977465	97296	9983253	16225	9989056	2603069	9977465	0.84827	9983253	1.01465	9989056	1.07548	9977465	114699.329223007	9983253	15990.7357216774	9989056	2420378.80760219	9994032	94812	9999835	17165	10005639	2614724	9994032	0.84843	9999835	1.01465	10005639	1.07587	9994032	111749.938121	9999835	16917.1635539349	10005639	2430334.51996988
85	10080924	99101	10086728	18254	10092546	2659014	10080924	0.84879	10086728	1.01512	10092546	1.07611	10080924	116755.616819237	10086728	17982.1104894003	10092546	2470949.99581827	10097523	97004	10103342	16435	10109145	2600327	10097523	0.84868	10103342	1.01505	10109145	1.0766	10097523	114299.853890748	10103342	16191.3206245998	10109145	2415313.95132826	10114137	95385	10119940	17276	10125743	2612633	10114137	0.8488	10119940	1.01578	10125743	1.07574	10114137	112376.29594722	10119940	17007.6197601843	10125743	2428684.44047818
86	10200935	92780	10206723	18907	10212542	2565023	10200935	0.84818	10206723	1.01523	10212542	1.07541	10200935	109387.158386192	10206723	18623.3661337825	10212542	2385158.21872588	10217518	91828	10223321	17745	10229140	2505649	10217518	0.84872	10223321	1.01518	10229140	1.07597	10217518	108195.871429918	10223321	17479.6587797238	10229140	2328735.00190526	10234101	89697	10239889	17850	10245707	2519685	10234101	0.84902	10239889	1.01455	10245707	1.07605	10234101	105647.687922546	10239889	17594.0071953083	10245707	2341605.87333302
87	10320946	92293	10326750	21615	10332568	2542930	10320946	0.84917	10326750	1.01527	10332568	1.07575	10320946	108686.12880813	10326750	21289.9031784649	10332568	2363867.0694864	10337545	90806	10343348	19188	10349151	2479703	10337545	0.84897	10343348	1.01573	10349151	1.07605	10337545	106960.198829169	10343348	18890.846977051	10349151	2304449.60736025	10354128	87654	10359931	19339	10365750	2499104	10354128	0.84883	10359931	1.01477	10365750	1.07585	10354128	103264.49347926	10359931	19057.5204233472	10365750	2322911.1865037
88	10440957	91443	10446745	24016	10452564	2468727	10440957	0.84957	10446745	1.01459	10452564	1.07624	10440957	107634.45036901	10446745	23670.6452852877	10452564	2293844.30981937	10457540	88426	10463328	21494	10469162	2408828	10457540	0.84815	10463328	1.01585	10469162	1.07612	10457540	104257.501621175	10463328	21158.6356253384	10469162	2238438.09240605	10474123	79865	10479926	22033	10485761	2433934	10474123	0.8486	10479926	1.01579	10485761	1.07594	10474123	94113.8345510252	10479926	21690.5068961104	10485761	2262146.58809971
89	10560968	88607	10566772	27441	10572590	2347716	10560968	0.84791	10566772	1.01511	10572590	1.07657	10560968	104500.477645033	10566772	27032.538345598	10572590	2180736.97019237	10577567	84450	10583370	24388	10589189	2290763	10577567	0.84889	10583370	1.0151	10589189	1.07594	10577567	99482.8540800339	10583370	24025.2191902276	10589189	2129080.61787832	10594181	64594	10599984	25337	10605787	2321364	10594181	0.84926	10599984	1.01524	10605787	1.07672	10594181	76059.1573840756	10599984	24956.6604940704	10605787	2155958.8379523
90	10680979	84485	10686767	31980	10692586	2179819	10680979	0.84876	10686767	1.01555	10692586	1.07639	10680979	99539.3279607899	10686767	31490.3254394171	10692586	2025120.0772954	10697562	76659	10703350	28731	10709169	2130524	10697562	0.84829	10703350	1.01432	10709169	1.07555	10697562	90368.8597059968	10703350	28325.3805505166	10709169	1980869.32267212	10714145	50034	10719948	29399	10725752	2164772	10714145	0.84855	10719948	1.01547	10725752	1.07477	10714145	58964.1152554357	10719948	28951.1260795494	10725752	2014172.334546
91	10800990	79675	10806794	37715	10812612	1990426	10800990	0.84881	10806794	1.01506	10812612	1.07614	10800990	93866.7075081585	10806794	37155.4390873446	10812612	1849597.63599532	10817573	67886	10823377	33334	10829195	1945248	10817573	0.84854	10823377	1.01489	10829195	1.07517	10817573	80003.2997855139	10823377	32844.9388603691	10829195	1809246.90979101	10834172	40735	10839975	34695	10845794	1992999	10834172	0.84842	10839975	1.01543	10845794	1.07566	10834172	48012.7766907899	10839975	34167.7909850999	10845794	1852815.01589722
92	10921001	73563	10926805	45012	10932624	1798223	10921001	0.84822	10926805	1.01383	10932624	1.07474	10921001	86726.3210016269	10926805	44397.9759920302	10932624	1673170.25513147	10937600	59258	10943403	39284	10949222	1762755	10937600	0.84795	10943403	1.01499	10949222	1.07695	10937600	69883.8374904181	10943403	38703.8295943802	10949222	1636803.00849622	10954198	35182	10960002	41571	10965820	1820957	10954198	0.84807	10960002	1.0154	10965820	1.07562	10954198	41484.783095735	10960002	40940.5160527871	10965820	1692937.0967442
93	11041012	68105	11046816	54069	11052635	1626354	11041012	0.84808	11046816	1.01471	11052635	1.07508	11041012	80304.9240637676	11046816	53285.1750746519	11052635	1512774.86326599	11057611	52814	11063414	46222	11069233	1592932	11057611	0.84879	11063414	1.01468	11069233	1.07525	11057611	62222.6934813087	11063414	45553.2778807112	11069233	1481452.68542199	11074209	31317	11080013	49360	11085831	1658334	11074209	0.8483	11080013	1.01449	11085831	1.07489	11074209	36917.3641400448	11080013	48654.9892063993	11085831	1542794.14637777
94	11161024	62796	11166827	64440	11172646	1482055	11161024	0.84846	11166827	1.01423	11172646	1.0749	11161024	74011.7389152111	11166827	63535.8843654792	11172646	1378784.07293702	11177622	47028	11183410	54292	11189228	1452460	11177622	0.84796	11183410	1.01442	11189228	1.07527	11177622	55460.163215246	11183410	53520.2381656513	11189228	1350786.31413505	11194220	28766	11200008	58494	11205811	1525374	11194220	0.84789	11200008	1.0148	11205811	1.07492	11194220	33926.5706636474	11200008	57640.9144659046	11205811	1419058.1624679
95	11281035	58088	11286838	75885	11292657	1366599	11281035	0.84792	11286838	1.01526	11292657	1.0746	11281035	68506.462873856	11286838	74744.400449146	11292657	1271728.08486879	11297649	43141	11303436	62682	11309255	1345278	11297649	0.84794	11303436	1.01455	11309255	1.07492	11297649	50877.4205722103	11303436	61783.0565275245	11309255	1251514.53131396	11314231	27031	11320035	68337	11325838	1429265	11314231	0.84823	11320035	1.01447	11325838	1.07572	11314231	31867.5359277554	11320035	67362.2679822962	11325838	1328658.9447068
96	11401046	54128	11406849	87572	11412668	1287233	11401046	0.84802	11406849	1.01388	11412668	1.0753	11401046	63828.6832857716	11406849	86373.140805618	11412668	1197091.97433274	11417660	39746	11423447	72234	11429266	1270348	11417660	0.84813	11423447	1.01448	11429266	1.07562	11417660	46863.0988173983	11423447	71202.9808374734	11429266	1181037.91301761	11434242	25329	11440046	79138	11445849	1356177	11434242	0.84807	11440046	1.01453	11445849	1.07551	11434242	29866.6383671159	11440046	78004.5932599332	11445849	1260961.77627358
97	11521057	51374	11526860	100435	11532663	1229379	11521057	0.84874	11526860	1.015	11532663	1.07554	11521057	60529.7264179843	11526860	98950.7389162561	11532663	1143034.19677557	11537639	37581	11543427	80900	11549230	1214875	11537639	0.84823	11543427	1.0146	11549230	1.07514	11537639	44305.2002405008	11543427	79735.8564951705	11549230	1129969.12030061	11554222	24732	11560010	89634	11565797	1308670	11554222	0.84871	11560010	1.01455	11565797	1.07595	11554222	29140.6958796291	11560010	88348.5289044404	11565797	1216292.57865142
98	11641068	48696	11646871	113275	11652690	1191157	11641068	0.84815	11646871	1.01484	11652690	1.07539	11641068	57414.3724577021	11646871	111618.580268811	11652690	1107651.17771227	11657650	35505	11663469	89189	11669288	1181740	11657650	0.84855	11663469	1.01456	11669288	1.07493	11657650	41841.9657062047	11663469	87909.0443147769	11669288	1099364.60978854	11674264	23798	11680068	100832	11685902	1282810	11674264	0.84801	11680068	1.01486	11685902	1.0754	11674264	28063.3483095718	11680068	99355.5761385807	11685902	1192867.77013204
99	11761079	46663	11766882	124258	11772685	1174346	11761079	0.8481	11766882	1.01522	11772685	1.07538	11761079	55020.6343591558	11766882	122395.145879711	11772685	1092028.86421544	11777646	33691	11783449	97847	11789252	1169719	11777646	0.84798	11783449	1.01528	11789252	1.07512	11777646	39730.8898794783	11783449	96374.3991805216	11789252	1087989.24771188	11794229	23621	11800016	111079	11805819	1276398	11794229	0.84822	11800016	1.01473	11805819	1.07448	11794229	27847.7281837259	11800016	109466.557606457	11805819	1187921.59928524
100	11881090	44187	11886877	136408	11892680	1167434	11881090	0.84794	11886877	1.01494	11892680	1.07537	11881090	52110.9984196995	11886877	134400.063057915	11892680	1085611.46396124	11897657	32477	11903429	105798	11909232	1168836	11897657	0.8483	11903429	1.0145	11909232	1.07628	11897657	38284.8049039255	11903429	104285.855101035	11909232	1085996.2091649	11914208	23464	11919996	121648	11925784	1285863	11914208	0.8485	11919996	1.01503	11925784	1.07546	11914208	27653.5061873895	11919996	119846.704038304	11925784	1195640.00520707
101	12001101	42414	12006888	147219	12012707	1176759	12001101	0.8485	12006888	1.01483	12012707	1.07585	12001101	49987.0359457867	12006888	145067.646797986	12012707	1093794.67397871	12017683	31232	12023471	112929	12029274	1179954	12017683	0.84878	12023471	1.01554	12029274	1.07589	12017683	36796.342986404	12023471	111200.937432302	12029274	1096723.64275158	12034235	22633	12040038	131244	12045841	1309952	12034235	0.84842	12040038	1.01514	12045841	1.076	12034235	26676.6460008015	12040038	129286.600862935	12045841	1217427.50929368
102	12121112	41489	12126899	157437	12132702	1192258	12121112	0.84849	12126899	1.01505	12132702	1.07613	12121112	48897.453122606	12126899	155102.704300281	12132702	1107912.61278842	12137679	30190	12143466	119011	12149270	1202552	12137679	0.84853	12143466	1.01496	12149270	1.07592	12137679	35579.1781080221	12143466	117256.83770789	12149270	1117696.48300989	12154246	22553	12160018	140217	12165821	1348772	12154246	0.84904	12160018	1.01514	12165821	1.0764	12154246	26562.9416753039	12160018	138125.775755068	12165821	1253039.7621702
103	12241123	40287	12246910	166181	12252713	1219405	12241123	0.84889	12246910	1.01521	12252713	1.07631	12241123	47458.4457350187	12246910	163691.255996296	12252713	1132949.6148879	12257690	29474	12263477	124591	12269281	1230809	12257690	0.84862	12263477	1.01522	12269281	1.07568	12257690	34731.6820249346	12263477	122723.153602175	12269281	1144214.82225197	12274273	22230	12280060	148072	12285863	1391369	12274273	0.84869	12280060	1.01504	12285863	1.0757	12274273	26193.3096890502	12280060	145877.994955864	12285863	1293454.49474761
104	12361134	39006	12366937	174110	12372740	1249904	12361134	0.84914	12366937	1.01586	12372740	1.07637	12361134	45935.8880749935	12366937	171391.727206505	12372740	1161221.51304849	12377716	28790	12383488	129858	12389292	1267211	12377716	0.84953	12383488	1.01555	12389292	1.07671	12377716	33889.3270396572	12383488	127869.627295554	12389292	1176928.79233963	12394268	22447	12400040	154786	12405843	1444778	12394268	0.84937	12400040	1.01525	12405843	1.07693	12394268	26427.8229746754	12400040	152460.970204383	12405843	1341570.94704391
105	12481145	38195	12486932	181659	12492735	1288778	12481145	0.84938	12486932	1.01658	12492735	1.07658	12481145	44968.0943747204	12486932	178696.216726672	12492735	1197103.79163648	12497712	28299	12503499	133896	12509303	1310188	12497712	0.84913	12503499	1.01572	12509303	1.07559	12497712	33327.0523948041	12503499	131823.730949474	12509303	1218110.99024721	12514279	22260	12520067	162275	12525870	1504655	12514279	0.84984	12520067	1.01577	12525870	1.07677	12514279	26193.1657723807	12520067	159755.653346722	12525870	1397378.27019698
106	12601156	39725	12606943	864951	12612746	1290238	12601156	0.84974	12606943	1.01647	12612746	1.07778	12601156	46749.5939934568	12606943	850936.08271764	12612746	1197125.57293696	12617707	29912	12623495	831309	12629314	1346876	12617707	0.84904	12623495	1.01553	12629314	1.07707	12617707	35230.3778385	12623495	818596.200998493	12629314	1250499.96750443	12634290	24096	12640062	830567	12645865	1553407	12634290	0.84892	12640062	1.01616	12645865	1.07668	12634290	28384.3000518306	12640062	817358.486852464	12645865	1442775.01207415
107	12721167	39477	12726954	874888	12732757	1335656	12721167	0.84924	12726954	1.01578	12732757	1.0771	12721167	46485.0925533418	12726954	861296.737482526	12732757	1240048.27778294	12737749	29769	12743521	851022	12749325	1404960	12737749	0.849	12743521	1.01658	12749325	1.07711	12737749	35063.6042402827	12743521	837142.182612288	12749325	1304379.31130525	12754301	24284	12760089	852620	12765892	1632454	12754301	0.8495	12760089	1.0162	12765892	1.07712	12754301	28586.2271924662	12760089	839027.750442826	12765892	1515573.00950683
108	12841178	38500	12846965	879987	12852768	1381075	12841178	0.84948	12846965	1.01612	12852768	1.07571	12841178	45321.8439515939	12846965	866026.650395622	12852768	1283872.97691757	12857745	29194	12863532	854585	12869336	1470180	12857745	0.84955	12863532	1.0161	12869336	1.07738	12857745	34364.0750985816	12863532	841044.188564118	12869336	1364588.16759175	12874312	24286	12880084	858927	12885887	1715136	12874312	0.84927	12880084	1.01621	12885887	1.07659	12874312	28596.3239017038	12880084	845225.888349849	12885887	1593119.01466668
109	12961189	37957	12966976	882709	12972779	1440859	12961189	0.84982	12966976	1.01626	12972779	1.07683	12961189	44664.7525358311	12966976	868585.794973727	12972779	1338056.14628121	12977756	28964	12983544	858647	12989347	1542734	12977756	0.84946	12983544	1.01576	12989347	1.07709	12977756	34096.9557130412	12983544	845324.682995983	12989347	1432316.70519641	12994323	24158	13000095	859547	13005898	1795000	12994323	0.8495	13000095	1.01626	13005898	1.07752	12994323	28437.904649794	13000095	845794.383327101	13005898	1665862.35058282
110	13081200	37714	13086987	883722	13092790	1503079	13081200	0.84909	13086987	1.01598	13092790	1.07737	13081200	44416.9640438587	13086987	869822.240595287	13092790	1395137.2323343	13097767	28678	13103555	859883	13109358	1609653	13097767	0.84939	13103555	1.01594	13109358	1.07706	13097767	33763.0534854425	13103555	846391.519184204	13109358	1494487.77226895	13114334	24128	13120106	865541	13125909	1871589	13114334	0.84964	13120106	1.01639	13125909	1.0769	13114334	28397.909702933	13120106	851583.545686203	13125909	1737941.31302814
111	13201211	37325	13206998	886970	13212802	1573403	13201211	0.84968	13206998	1.01622	13212802	1.07604	13201211	43928.3024197345	13206998	872812.973568716	13212802	1462216.08862124	13217778	29021	13223566	865893	13229369	1682014	13217778	0.84931	13223566	1.01562	13229369	1.07708	13217778	34170.0910150593	13223566	852575.766526851	13229369	1561642.58922271	13234345	24938	13240117	867481	13245920	1947862	13234345	0.84985	13240117	1.01626	13245920	1.07724	13234345	29344.0018826852	13240117	853601.440576231	13245920	1808196.87349152
112	13321222	37477	13327009	889812	13332813	1645336	13321222	0.84978	13327009	1.01577	13332813	1.07712	13321222	44102.0028713314	13327009	875997.519123424	13332813	1527532.67973856	13337789	28586	13343592	864071	13349395	1747632	13337789	0.84899	13343592	1.01644	13349395	1.0755	13337789	33670.5968268177	13343592	850095.43111251	13349395	1624948.39609484	13354372	24640	13360159	869859	13365963	2012586	13354372	0.84855	13360159	1.01577	13365963	1.07567	13354372	29037.7703140652	13360159	856354.292802505	13365963	1871006.90732288
113	13441233	37323	13447020	888760	13452824	1719757	13441233	0.84926	13447020	1.01561	13452824	1.07688	13441233	43947.6720909969	13447020	875099.693780093	13452824	1596981.09352946	13457800	28728	13463588	865421	13469391	1812603	13457800	0.84921	13463588	1.01589	13469391	1.07558	13457800	33829.0882113965	13463588	851884.554430106	13469391	1685233.08354562	13474367	24785	13480155	872930	13485958	2069927	13474367	0.84925	13480155	1.01602	13485958	1.07703	13474367	29184.5746246688	13480155	859166.158146493	13485958	1921884.25577746
114	13561244	36612	13567031	891564	13572835	1786689	13561244	0.84908	13567031	1.01549	13572835	1.07625	13561244	43119.6118151411	13567031	877964.332489734	13572835	1660105.92334495	13577811	28911	13583599	865155	13589402	1871801	13577811	0.84924	13583599	1.01533	13589402	1.07654	13577811	34043.3799632613	13583599	852092.423153064	13589402	1738719.41590652	13594378	24701	13600181	871205	13605985	2117224	13594378	0.84968	13600181	1.01621	13605985	1.07697	13594378	29070.9443555221	13600181	857308.036724693	13605985	1965908.05686324
115	13681255	36825	13687042	891221	13692846	1852156	13681255	0.84937	13687042	1.01576	13692846	1.07611	13681255	43355.6636094988	13687042	877393.281877609	13692846	1721158.61761344	13697822	28909	13703610	868552	13709413	1926402	13697822	0.84896	13703610	1.01564	13709413	1.07603	13697822	34052.2521673577	13703610	855177.031231539	13709413	1790286.5161752	13714389	24910	13720161	873394	13725964	2154819	13714389	0.84897	13720161	1.01555	13725964	1.07639	13714389	29341.4372710461	13720161	860020.678450101	13725964	2001894.29481879
116	13801266	37217	13807053	892815	13812857	1919997	13801266	0.84935	13807053	1.01579	13812857	1.07691	13801266	43818.2139282981	13807053	878936.591224564	13812857	1782876.00635151	13817833	28614	13823621	869570	13829424	1979445	13817833	0.84912	13823621	1.01625	13829424	1.07738	13817833	33698.4171848502	13823621	855665.436654366	13829424	1837276.54123893	13834400	25115	13840188	874492	13845975	2179499	13834400	0.84978	13840188	1.01602	13845975	1.07577	13834400	29554.7082774365	13840188	860703.529458081	13845975	2025989.75617465
117	13921277	36991	13927080	896661	13932883	1975585	13921277	0.84937	13927080	1.01624	13932883	1.0761	13921277	43551.1025819137	13927080	882331.929465481	13932883	1835874.91868785	13937860	28969	13943647	869499	13949450	2013483	13937860	0.84901	13943647	1.01567	13949450	1.0759	13937860	34120.9173036831	13943647	856084.161194089	13949450	1871440.65433591	13954427	25413	13960214	876214	13966018	2201478	13954427	0.84948	13960214	1.01586	13966018	1.07691	13954427	29915.948580308	13960214	862534.207469533	13966018	2044254.39451765
118	14041288	36925	14047075	896998	14052879	2030608	14041288	0.84931	14047075	1.016	14052879	1.0776	14041288	43476.4691337674	14047075	882872.047244094	14052879	1884380.10393467	14057855	29222	14063643	869440	14069446	2048631	14057855	0.84975	14063643	1.01669	14069446	1.07661	14057855	34388.9379229185	14063643	855167.258456363	14069446	1902853.40095299	14074422	25748	14080194	877594	14085997	2218478	14074422	0.84929	14080194	1.01706	14085997	1.07751	14074422	30317.0883914799	14080194	862873.380134899	14085997	2058893.18892632
119	14161299	37355	14167086	896199	14172890	2067958	14161299	0.84939	14167086	1.0168	14172890	1.07632	14161299	43978.6199507882	14167086	881391.620771047	14172890	1921322.6549725	14177866	29363	14183669	869630	14189472	2077194	14177866	0.84913	14183669	1.01535	14189472	1.077	14177866	34580.0996313874	14183669	856482.986162407	14189472	1928685.2367688	14194449	25627	14200221	874905	14206024	2224777	14194449	0.84973	14200221	1.01571	14206024	1.0773	14194449	30158.99167971	14200221	861372.832796763	14206024	2065141.5575977
120	14281310	37392	14287097	897716	14292901	2108399	14281310	0.84987	14287097	1.01602	14292901	1.07636	14281310	43997.3172367539	14287097	883561.347217574	14292901	1958823.25615965	14297955	29433	14303727	870873	14309530	2102166	14297955	0.8497	14303727	1.0154	14309530	1.07735	14297955	34639.2844533365	14303727	857664.959621824	14309530	1951237.75931684	14314491	25824	14320279	876217	14326066	2234206	14314491	0.84981	14320279	1.0159	14326066	1.077	14314491	30387.9690754404	14320279	862503.199133773	14326066	2074471.68059424
121	14401321	37967	14407108	897745	14412912	2144462	14401321	0.84978	14407108	1.01579	14412912	1.07623	14401321	44678.6227023465	14407108	883789.956585515	14412912	1992568.50301516	14417888	29404	14423676	872981	14429479	2122810	14417888	0.84934	14423676	1.01608	14429479	1.07721	14417888	34619.8224503732	14423676	859165.616880561	14429479	1970655.67530936	14434455	26053	14440258	875447	14446062	2234631	14434455	0.84943	14440258	1.01634	14446062	1.07676	14434455	30671.1559516382	14440258	861372.178601649	14446062	2075328.76406999
122	14521332	37748	14527119	896555	14532923	2173896	14521332	0.84897	14527119	1.01573	14532923	1.07664	14521332	44463.2908112183	14527119	882670.591594223	14532923	2019148.46188141	14537899	29514	14543687	874889	14549505	2132939	14537899	0.84969	14543687	1.01598	14549505	1.07713	14537899	34735.0210076616	14543687	861128.171814406	14549505	1980205.73189866	14554482	25986	14560254	880684	14566057	2244403	14554482	0.84959	14560254	1.01554	14566057	1.07744	14554482	30586.5182028979	14560254	867207.593989405	14566057	2083088.61746362
123	14641343	38020	14647130	898661	14652949	2195570	14641343	0.84918	14647130	1.01545	14652949	1.07691	14641343	44772.6041593066	14647130	884987.936382885	14652949	2038768.32790112	14657926	29652	14663713	872859	14669516	2140433	14657926	0.84926	14663713	1.01618	14669516	1.07637	14657926	34915.1025598757	14663713	858961.010844535	14669516	1988566.19935524	14674493	26294	14680280	879593	14686068	2242501	14674493	0.84938	14680280	1.01541	14686068	1.0762	14674493	30956.69782665	14680280	866244.177228903	14686068	2083721.42724401
124	14761354	37993	14767141	900871	14772945	2212100	14761354	0.84928	14767141	1.01698	14772945	1.07768	14761354	44735.5406932931	14767141	885829.613168401	14772945	2052650.13733205	14777921	30330	14783709	875113	14789512	2149613	14777921	0.84989	14783709	1.01607	14789512	1.07704	14777921	35686.9712551036	14783709	861272.353282746	14789512	1995852.52172621	14794488	25968	14800276	878558	14806079	2237768	14794488	0.84943	14800276	1.01578	14806079	1.07616	14794488	30571.0888478156	14800276	864909.724546654	14806079	2079400.83258995
125	14881365	38509	14887152	898556	14892956	2219754	14881365	0.84949	14887152	1.01618	14892956	1.07665	14881365	45331.9050253682	14887152	884248.853549568	14892956	2061722.93688757	14897932	30166	14903720	876199	14909538	2150779	14897932	0.84992	14903720	1.01589	14909538	1.07698	14897932	35492.7522590361	14903720	862493.970803926	14909538	1997046.37040614	14914499	26151	14920287	878258	14926090	2244792	14914499	0.84973	14920287	1.01622	14926090	1.07734	14914499	30775.658150236	14920287	864240.026765858	14926090	2083643.04676332
126	15001376	38584	15007163	900026	15012967	2229719	15001376	0.84938	15007163	1.01613	15012967	1.07692	15001376	45426.0754903577	15007163	885739.029454893	15012967	2070459.27274078	15017959	30198	15023731	874366	15029549	2156833	15017959	0.84973	15023731	1.01619	15029549	1.07687	15017959	35538.3474750803	15023731	860435.548470266	15029549	2002872.21298764	15034510	26326	15040298	880017	15046101	2238049	15034510	0.84943	15040298	1.01676	15046101	1.07674	15034510	30992.5479439153	15040298	865511.03505252	15046101	2078541.70923343
127	15121387	39094	15127174	900048	15132978	2234038	15121387	0.84989	15127174	1.01597	15132978	1.07704	15121387	45998.8939745144	15127174	885900.174217743	15132978	2074238.65408898	15137954	30633	15143742	875258	15149545	2153704	15137954	0.84923	15143742	1.01616	15149545	1.07717	15137954	36071.5000647646	15143742	861338.765548732	15149545	1999409.56394998	15154599	26836	15160387	882166	15166190	2240411	15154599	0.84959	15160387	1.01675	15166190	1.07683	15154599	31587.0007886157	15160387	867633.144824195	15166190	2080561.46281214
128	15241398	39570	15247185	901272	15252989	2241844	15241398	0.85041	15247185	1.01658	15252989	1.07742	15241398	46530.497054362	15247185	886572.625863188	15252989	2080752.16721427	15257965	31184	15263753	876578	15269556	2155196	15257965	0.85005	15263753	1.01656	15269556	1.07843	15257965	36684.9008881831	15263753	862298.339497915	15269556	1998457.01621802	15274532	26520	15280320	882954	15286123	2237261	15274532	0.85023	15280320	1.01686	15286123	1.07748	15274532	31191.5599308422	15280320	868314.222213481	15286123	2076382.85629432
129	15361409	39774	15367196	901310	15373000	2241665	15361409	0.84952	15367196	1.0161	15373000	1.07824	15361409	46819.3803559657	15367196	887028.835744514	15373000	2079003.74684671	15377976	31003	15383764	875660	15389583	2152821	15377976	0.85031	15383764	1.01628	15389583	1.07696	15377976	36460.8201714669	15383764	861632.620931239	15389583	1998979.53498737	15394559	26814	15400347	878339	15406150	2237260	15394559	0.84903	15400347	1.01523	15406150	1.07704	15394559	31581.9229002509	15400347	865162.57399801	15406150	2077230.1864369
130	15481420	39800	15487208	897764	15493011	2240246	15481420	0.84992	15487208	1.01584	15493011	1.07806	15481420	46827.936746988	15487208	883765.159867696	15493011	2078034.61773927	15497972	31621	15503759	876841	15509562	2150224	15497972	0.8498	15503759	1.01604	15509562	1.07766	15497972	37209.9317486467	15503759	862998.503995906	15509562	1995271.23582577	15514539	26912	15520326	879528	15526130	2235320	15514539	0.84933	15520326	1.01651	15526130	1.07631	15514539	31686.1526144137	15520326	865242.840700042	15526130	2076836.59912107
131	15601431	40028	15607219	902589	15613022	2244001	15601431	0.84951	15607219	1.01632	15613022	1.07692	15601431	47118.9273816671	15607219	888095.284949622	15613022	2083721.16777477	15618014	31674	15623801	875665	15629620	2149592	15618014	0.85	15623801	1.01589	15629620	1.07695	15618014	37263.5294117647	15623801	861968.323342094	15629620	1995999.81429036	15634597	26989	15640384	879039	15646187	2235726	15634597	0.84967	15640384	1.0157	15646187	1.07776	15634597	31764.0966492874	15640384	865451.412818746	15646187	2074419.16567696
132	15721442	40806	15727230	898981	15733033	2239601	15721442	0.84859	15727230	1.01608	15733033	1.07652	15721442	48086.8263825876	15727230	884754.153216282	15733033	2080408.16705681	15738009	32015	15743797	876103	15749600	2148432	15738009	0.84865	15743797	1.01534	15749600	1.0768	15738009	37724.6214576092	15743797	862866.625957808	15749600	1995200.59435364	15754561	26677	15760348	883416	15766152	2236617	15754561	0.84933	15760348	1.01605	15766152	1.07804	15754561	31409.4639303922	15760348	869461.148565523	15766152	2074706.87544061
133	15841453	40655	15847241	901416	15853044	2239784	15841453	0.84962	15847241	1.01617	15853044	1.07716	15841453	47850.8038887973	15847241	887072.045031835	15853044	2079341.97333729	15858020	32269	15863808	875406	15869627	2143107	15858020	0.84893	15863808	1.01576	15869627	1.0771	15858020	38011.3790300732	15863808	861823.659132078	15869627	1989701.04911336	15874603	27266	15880391	881097	15886178	2228910	15874603	0.84928	15880391	1.01611	15886178	1.07748	15874603	32104.8417483045	15880391	867127.574770448	15886178	2068632.36440584
134	15961464	41447	15967252	901793	15973055	2233814	15961464	0.84918	15967252	1.01605	15973055	1.07686	15961464	48808.2620881321	15967252	887547.856896806	15973055	2074377.35638802	15978031	32858	15983819	875606	15989622	2139743	15978031	0.84933	15983819	1.01574	15989622	1.07772	15978031	38686.965019486	15983819	862037.529288991	15989622	1985434.99239135	15994598	27414	16000386	881582	16006189	2224930	15994598	0.84932	16000386	1.01663	16006189	1.07705	15994598	32277.5867753026	16000386	867161.110728584	16006189	2065762.96365071
