HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	3/5/2025 3:18 PM
Export Time Stamp:	3/6/2025 12:04 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	19050	16927340	216173	16933143	1079861	16921552	0.8445	16927340	1.03229	16933143	1.11083	16921552	22557.7264653641	16927340	209411.115093627	16933143	972120.846574183	16938119	19267	16943907	579183	16949710	894879	16938119	0.84417	16943907	1.03334	16949710	1.11089	16938119	22823.6018811377	16943907	560496.061315733	16949710	805551.404729541	16954686	17881	16960474	1133326	16966293	1335104	16954686	0.84358	16960474	1.03373	16966293	1.11205	16954686	21196.5670120202	16960474	1096346.24128157	16966293	1200579.1106515
143	17041563	18846	17047351	216348	17053154	1080731	17041563	0.84447	17047351	1.03265	17053154	1.11053	17041563	22316.9561973782	17047351	209507.577591633	17053154	973166.86627106	17058130	19527	17063918	577079	17069721	892962	17058130	0.84401	17063918	1.03235	17069721	1.11155	17058130	23135.9818011635	17063918	558995.495713663	17069721	803348.477351446	17074697	18475	17080485	1132541	17086273	1322224	17074697	0.84398	17080485	1.03415	17086273	1.1115	17074697	21890.3291547193	17080485	1095141.90397911	17086273	1189585.24516419
144	17161574	18886	17167362	216389	17173180	1083985	17161574	0.84351	17167362	1.03291	17173180	1.11028	17161574	22389.7760548186	17167362	209494.534857829	17173180	976316.784955146	17178172	19419	17183960	577526	17189763	890051	17178172	0.84362	17183960	1.03349	17189763	1.10986	17178172	23018.657689481	17183960	558811.406012637	17189763	801948.894455157	17194740	18506	17200527	1129386	17206331	1305548	17194740	0.84345	17200527	1.03257	17206331	1.10974	17194740	21940.8382239611	17200527	1093762.16624539	17206331	1176444.93304738
145	17281585	19221	17287373	215286	17293191	1086877	17281585	0.84329	17287373	1.03296	17293191	1.11004	17281585	22792.8707799215	17287373	208416.589219331	17293191	979133.184389752	17298168	19478	17303940	578056	17309743	888118	17298168	0.84332	17303940	1.03207	17309743	1.10937	17298168	23096.8078546696	17303940	560093.792087746	17309743	800560.67858334	17314720	18080	17320507	1133129	17326310	1291764	17314720	0.84308	17320507	1.03217	17326310	1.10956	17314720	21445.1772073825	17320507	1097812.37586832	17326310	1164212.84112621
146	17401596	18875	17407384	216182	17413187	1088509	17401596	0.84268	17407384	1.03196	17413187	1.1099	17401596	22398.7753358333	17407384	209486.801814024	17413187	980727.092530859	17418179	19507	17423951	578122	17429754	885772	17418179	0.84247	17423951	1.0317	17429754	1.10966	17418179	23154.5336925944	17423951	560358.631385093	17429754	798237.297911072	17434731	18171	17440503	1126391	17446306	1280083	17434731	0.84291	17440503	1.03067	17446306	1.10865	17434731	21557.46165071	17440503	1092872.59743662	17446306	1154632.21034592
147	17521607	18983	17527395	215595	17533198	1088610	17521607	0.84338	17527395	1.03282	17533198	1.10941	17521607	22508.240650715	17527395	208744.021223446	17533198	981251.295733768	17538174	19433	17543962	577868	17549765	883848	17538174	0.84329	17543962	1.03178	17549765	1.10897	17538174	23044.2670967283	17543962	560069.006958848	17549765	796999.017105963	17554742	18257	17560529	1130649	17566332	1268359	17554742	0.84359	17560529	1.03236	17566332	1.10924	17554742	21642.0298960395	17560529	1095208.06695339	17566332	1143448.66755616
148	17641618	19033	17647406	216827	17653209	1092086	17641618	0.84287	17647406	1.03183	17653209	1.10899	17641618	22581.1809650361	17647406	210138.297975442	17653209	984757.301688924	17658185	19715	17663973	579144	17669776	884285	17658185	0.8435	17663973	1.03212	17669776	1.10964	17658185	23372.8512151749	17663973	561120.799906988	17669776	796911.610972928	17674753	18210	17680540	1130185	17686328	1256877	17674753	0.84317	17680540	1.03155	17686328	1.11051	17674753	21597.0682068859	17680540	1095618.24438951	17686328	1131801.60466813
149	17761629	18910	17767417	216453	17773220	1095577	17761629	0.84342	17767417	1.03187	17773220	1.11033	17761629	22420.620805767	17767417	209767.703295958	17773220	986712.959210325	17778212	19874	17784000	577849	17789803	880109	17778212	0.84365	17784000	1.03201	17789803	1.10969	17778212	23557.1623303503	17784000	559925.775913024	17789803	793112.49087583	17794779	18251	17800567	1128705	17806370	1247109	17794779	0.8433	17800567	1.0322	17806370	1.10963	17794779	21642.357405431	17800567	1093494.47781438	17806370	1123896.25370619
150	17881640	18951	17887428	216730	17893231	1095890	17881640	0.84365	17887428	1.03151	17893231	1.10864	17881640	22463.1067385764	17887428	210109.451192911	17893231	988499.422716121	17898223	19786	17903995	577244	17909798	879543	17898223	0.84313	17903995	1.03197	17909798	1.1092	17898223	23467.3182071567	17903995	559361.221740942	17909798	792952.578434908	17914790	18239	17920562	1130466	17926381	1236158	17914790	0.84329	17920562	1.03218	17926381	1.10993	17914790	21628.3840671655	17920562	1095221.76364588	17926381	1113726.09083456
151	18001651	18901	18007439	216003	18013242	1096980	18001651	0.84285	18007439	1.03196	18013242	1.10847	18001651	22425.1052975025	18007439	209313.345478507	18013242	989634.360875802	18018234	19724	18024006	577103	18029809	878460	18018234	0.84301	18024006	1.03243	18029809	1.10922	18018234	23397.1127270139	18024006	558975.426905456	18029809	791961.919186455	18034786	18781	18040573	1129242	18046376	1224818	18034786	0.84365	18040573	1.03228	18046376	1.10912	18034786	22261.6013749778	18040573	1093929.94148874	18046376	1104315.13271783
152	18121662	18907	18127450	216592	18133269	1102028	18121662	0.84313	18127450	1.03204	18133269	1.10923	18121662	22424.7743527096	18127450	209867.834580055	18133269	993507.207702641	18138245	19550	18144033	576478	18149851	876551	18138245	0.84311	18144033	1.03151	18149851	1.10909	18138245	23187.9588665773	18144033	558868.067202451	18149851	790333.516666817	18154828	18506	18160631	1129595	18166419	1213197	18154828	0.8434	18160631	1.03164	18166419	1.10913	18154828	21942.1389613469	18160631	1094950.75801636	18166419	1093827.59460117
153	18241673	19027	18247461	215928	18253264	1105041	18241673	0.84319	18247461	1.03143	18253264	1.10929	18241673	22565.4953213392	18247461	209348.186498357	18253264	996169.622010475	18258240	19774	18264028	577484	18269831	876493	18258240	0.84315	18264028	1.03274	18269831	1.10911	18258240	23452.5292059539	18264028	559176.55944381	18269831	790266.970814437	18274808	18636	18280595	1130137	18286414	1202249	18274808	0.84301	18280595	1.03211	18286414	1.10967	18274808	22106.4993297826	18280595	1094977.27955354	18286414	1083429.30781223
154	18361684	18944	18367472	216024	18373291	1105455	18361684	0.8437	18367472	1.03252	18373291	1.10974	18361684	22453.4787246652	18367472	209220.160384302	18373291	996138.735199236	18378267	20054	18384055	577231	18389858	876032	18378267	0.84366	18384055	1.03279	18389858	1.1103	18378267	23770.2391958846	18384055	558904.520764144	18389858	789004.773484644	18394850	18642	18400637	1128853	18406441	1192059	18394850	0.84318	18400637	1.03206	18406441	1.10953	18394850	22109.158186864	18400637	1093786.21397981	18406441	1074381.94550846
155	18481695	19030	18487483	215249	18493302	1108704	18481695	0.84384	18487483	1.03126	18493302	1.10927	18481695	22551.6685627607	18487483	208724.279037294	18493302	999489.754523245	18498278	19848	18504066	576845	18509853	873876	18498278	0.84401	18504066	1.03239	18509853	1.10927	18498278	23516.309048471	18504066	558747.1788762	18509853	787793.774283989	18514845	18693	18520633	1130316	18526436	1181911	18514845	0.84356	18520633	1.03236	18526436	1.10955	18514845	22159.6566930627	18520633	1094885.50505638	18526436	1065216.52922356
156	18601706	18972	18607494	215935	18613297	1112074	18601706	0.84342	18607494	1.03291	18613297	1.11006	18601706	22494.1310379171	18607494	209054.999951593	18613297	1001814.31634326	18618289	19836	18624061	576741	18629864	872846	18618289	0.84418	18624061	1.03247	18629864	1.11011	18618289	23497.3583832832	18624061	558603.155539628	18629864	786269.829116033	18634841	18459	18640628	1128266	18646431	1173087	18634841	0.84429	18640628	1.03225	18646431	1.10954	18634841	21863.3407952244	18640628	1093016.22668927	18646431	1057273.28442418
157	18721717	19056	18727505	216267	18733308	1115183	18721717	0.84294	18727505	1.03157	18733308	1.10885	18721717	22606.5912164567	18727505	209648.400011633	18733308	1005711.32254137	18738284	19990	18744072	577533	18749875	872317	18738284	0.84344	18744072	1.03112	18749875	1.10904	18738284	23700.5596130134	18744072	560102.606874079	18749875	786551.431869004	18754852	18551	18760639	1130308	18766442	1165277	18754852	0.84319	18760639	1.03176	18766442	1.10906	18754852	22000.9724973019	18760639	1095514.4607273	18766442	1050688.87165708
158	18841728	19052	18847516	216161	18853319	1117913	18841728	0.84366	18847516	1.03195	18853319	1.10898	18841728	22582.5569542233	18847516	209468.482000097	18853319	1008055.14977727	18858295	19780	18864083	575519	18869886	870806	18858295	0.84308	18864083	1.0307	18869886	1.10896	18858295	23461.5932058642	18864083	558376.831279713	18869886	785245.635550426	18874863	19080	18880666	1129550	18886485	1154270	18874863	0.84273	18880666	1.02856	18886485	1.10929	18874863	22640.7034281442	18880666	1098185.8131757	18886485	1040548.45892418
159	18961739	19039	18967527	216117	18973330	1119828	18961739	0.84305	18967527	1.03094	18973330	1.1095	18961739	22583.4766621197	18967527	209631.016354007	18973330	1009308.69761154	18978306	19866	18984094	574910	18989897	869178	18978306	0.84269	18984094	1.03153	18989897	1.10849	18978306	23574.5054527762	18984094	557337.159365215	18989897	784109.91529017	18994874	19038	19000661	1129933	19006464	1144718	18994874	0.84254	19000661	1.03118	19006464	1.10948	18994874	22595.9598357348	19000661	1095766.98539537	19006464	1031760.82489094
160	19081750	18964	19087538	216340	19093341	1119605	19081750	0.84348	19087538	1.03176	19093341	1.10865	19081750	22483.0464267084	19087538	209680.545863379	19093341	1009881.38727281	19098333	19927	19104105	576895	19109908	868033	19098333	0.84349	19104105	1.0319	19109908	1.11033	19098333	23624.4650203322	19104105	559060.955518946	19109908	781779.290841462	19114885	18745	19120672	1128692	19126491	1136956	19114885	0.84328	19120672	1.03184	19126491	1.11013	19114885	22228.6784935016	19120672	1093863.38967282	19126491	1024164.73746318
161	19201761	19398	19207549	216401	19213352	1124183	19201761	0.84357	19207549	1.03184	19213352	1.10996	19201761	22995.1278494968	19207549	209723.406729726	19213352	1012813.97527839	19218344	20037	19224116	578921	19229919	869884	19218344	0.84385	19224116	1.03203	19229919	1.10993	19218344	23744.7413639865	19224116	560953.65444803	19229919	783728.70361194	19234896	18995	19240699	1129200	19246502	1129639	19234896	0.84433	19240699	1.03181	19246502	1.10879	19234896	22497.1279002286	19240699	1094387.53258836	19246502	1018803.38026137
162	19321772	18920	19327560	216052	19333379	1128742	19321772	0.84416	19327560	1.03227	19333379	1.10994	19321772	22412.8127369219	19327560	209297.954992395	19333379	1016939.65439573	19338355	20056	19344127	577646	19349930	867203	19338355	0.84355	19344127	1.03288	19349930	1.10952	19338355	23775.709797878	19344127	559257.609790101	19349930	781601.953998125	19354907	18903	19360694	1129624	19366513	1118183	19354907	0.84391	19360694	1.03322	19366513	1.1085	19354907	22399.3079830788	19360694	1093304.42693715	19366513	1008735.2277853
163	19441783	19086	19447571	215490	19453374	1127276	19441783	0.84354	19447571	1.03216	19453374	1.10987	19441783	22626.075823316	19447571	208775.771198264	19453374	1015682.9178192	19458350	20080	19464138	575090	19469941	868228	19458350	0.84335	19464138	1.0318	19469941	1.10932	19458350	23809.8061303136	19464138	557365.768559798	19469941	782666.85897667	19474918	19089	19480705	1129227	19486524	1111783	19474918	0.84356	19480705	1.0317	19486524	1.10909	19474918	22629.0957371141	19480705	1094530.38674033	19486524	1002428.11674436
164	19561794	19125	19567582	216531	19573385	1133808	19561794	0.84342	19567582	1.03201	19573385	1.11	19561794	22675.5353204809	19567582	209814.827375704	19573385	1021448.64864865	19578377	20029	19584149	577911	19589952	866852	19578377	0.84385	19584149	1.03271	19589952	1.10976	19578377	23735.261006103	19584149	559606.278626139	19589952	781116.637831603	19594929	19232	19600716	1129908	19606520	1105614	19594929	0.84305	19600716	1.03204	19606520	1.10976	19594929	22812.4073305261	19600716	1094829.6577652	19606520	996264.057093426
165	19681805	19108	19687593	215557	19693396	1136600	19681805	0.84351	19687593	1.03195	19693396	1.10908	19681805	22652.9620277175	19687593	208883.182324725	19693396	1024813.35881992	19698388	20153	19704176	576458	19709963	865932	19698388	0.84329	19704176	1.0326	19709963	1.10935	19698388	23898.0659085249	19704176	558258.764284331	19709963	780576.012980574	19714940	18868	19720727	1126636	19726531	1096268	19714940	0.84352	19720727	1.03162	19726531	1.10948	19714940	22368.1714719272	19720727	1092103.68158818	19726531	988091.718642968
166	19801816	19391	19807604	216409	19813407	1137929	19801816	0.84311	19807604	1.03236	19813407	1.10893	19801816	22999.3713750282	19807604	209625.518230075	19813407	1026150.43330057	19818384	20140	19824171	576330	19829974	863603	19818384	0.84329	19824171	1.03152	19829974	1.1078	19818384	23882.6500966453	19824171	558719.171707771	19829974	779565.806102185	19834951	18939	19840738	1130102	19846542	1087674	19834951	0.84294	19840738	1.0311	19846542	1.10882	19834951	22467.791301872	19840738	1096015.90534381	19846542	980929.276167457
167	19921827	19097	19927615	215264	19933418	1139074	19921827	0.84274	19927615	1.03171	19933418	1.10849	19921827	22660.6070674229	19927615	208647.778930126	19933418	1027590.68642929	19938410	20010	19944198	574707	19950001	865118	19938410	0.84221	19944198	1.03137	19950001	1.10908	19938410	23758.919984327	19944198	557226.795427441	19950001	780032.098676381	19954977	19110	19960765	1129872	19966568	1081305	19954977	0.84297	19960765	1.03182	19966568	1.10854	19954977	22669.8459019894	19960765	1095028.20259348	19966568	975431.648835405
168	20041838	18954	20047626	215604	20053429	1143382	20041838	0.84348	20047626	1.03211	20053429	1.10997	20041838	22471.1907810499	20047626	208896.338568563	20053429	1030101.71446075	20058406	20386	20064193	576443	20069996	862127	20058406	0.84335	20064193	1.03211	20069996	1.10971	20058406	24172.6448093911	20064193	558509.267423046	20069996	776893.963287706	20074973	19202	20080760	1128143	20086564	1073575	20074973	0.84355	20080760	1.03213	20086564	1.10953	20074973	22763.3216762492	20080760	1093024.13455669	20086564	967594.386812434
169	20161849	19127	20167637	214445	20173440	1145955	20161849	0.84309	20167637	1.03211	20173440	1.10866	20161849	22686.7831429622	20167637	207773.396246524	20173440	1033639.70919849	20178417	20239	20184220	576001	20190007	863276	20178417	0.84368	20184220	1.03197	20190007	1.10916	20178417	23988.9531575953	20184220	558156.729362288	20190007	778315.121353096	20194984	19406	20200771	1128222	20206575	1068817	20194984	0.84363	20200771	1.03199	20206575	1.10984	20194984	23002.9752379598	20200771	1093248.96559075	20206575	963037.01434441
170	20281860	19274	20287648	215382	20293451	1149985	20281860	0.84438	20287648	1.03265	20293451	1.11027	20281860	22826.2156848812	20287648	208572.120273084	20293451	1035770.57832779	20298443	20231	20304231	577034	20310018	863380	20298443	0.84356	20304231	1.03293	20310018	1.10896	20298443	23982.882071222	20304231	558638.04904495	20310018	778549.27138941	20314995	19349	20320782	1128149	20326586	1062907	20314995	0.84358	20320782	1.03262	20326586	1.10987	20314995	22936.7694824439	20320782	1092511.28198176	20326586	957686.035301432
171	20401871	19189	20407659	215433	20413462	1153276	20401871	0.84339	20407659	1.03254	20413462	1.10935	20401871	22752.2261350028	20407659	208643.732930443	20413462	1039596.15991346	20418439	20333	20424226	575487	20430029	861484	20418439	0.84355	20424226	1.03238	20430029	1.10897	20418439	24104.0839310059	20424226	557437.183982642	20430029	776832.55633606	20435006	18943	20440793	1129130	20446581	1057877	20435006	0.84309	20440793	1.03218	20446581	1.10977	20435006	22468.5383529635	20440793	1093927.41576082	20446581	953239.860511638
172	20521882	19003	20527670	214749	20533473	1154479	20521882	0.84327	20527670	1.03156	20533473	1.10964	20521882	22534.8939248402	20527670	208178.874714025	20533473	1040408.60098771	20538465	20494	20544253	576305	20550056	860260	20538465	0.84337	20544253	1.03229	20550056	1.10896	20538465	24300.1292433926	20544253	558278.19701828	20550056	775735.824556341	20555032	19134	20560820	1127537	20566623	1046824	20555032	0.8434	20560820	1.03178	20566623	1.10949	20555032	22686.7441308987	20560820	1092807.57525829	20566623	943518.193043651
173	20641893	19190	20647665	216079	20653484	1157172	20641893	0.84289	20647665	1.03186	20653484	1.10889	20641893	22766.9090865949	20647665	209407.283933867	20653484	1043540.83813543	20658461	20345	20664248	577072	20670051	860879	20658461	0.84331	20664248	1.03107	20670051	1.10924	20658461	24125.1734237706	20664248	559682.659761219	20670051	776098.049114709	20675043	19287	20680831	1126929	20686634	1042903	20675043	0.84266	20680831	1.03171	20686634	1.10861	20675043	22888.2348752759	20680831	1092292.40775024	20686634	940730.283868989
174	20761904	19114	20767692	215742	20773495	1158998	20761904	0.84262	20767692	1.03149	20773495	1.10876	20761904	22684.0093992547	20767692	209155.687403659	20773495	1045310.07612107	20778472	20333	20784259	573812	20790062	860006	20778472	0.84281	20784259	1.03122	20790062	1.10848	20778472	24125.247683345	20784259	556439.94491961	20790062	775842.595265589	20795039	19291	20800826	1128550	20806630	1035161	20795039	0.8434	20800826	1.03154	20806630	1.10812	20795039	22872.8954232867	20800826	1094043.85675786	20806630	934159.657798794
175	20881915	19193	20887703	214912	20893506	1162232	20881915	0.84363	20887703	1.03217	20893506	1.10853	20881915	22750.4948851985	20887703	208213.763236676	20893506	1048444.33619298	20898498	20380	20904286	575539	20910105	861078	20898498	0.84365	20904286	1.03237	20910105	1.10877	20898498	24156.9371184733	20904286	557492.953107897	20910105	776606.509916394	20915065	19591	20920853	1128156	20926641	1030934	20915065	0.843	20920853	1.03154	20926641	1.10853	20915065	23239.6204033215	20920853	1093661.90356166	20926641	930000.992305125
176	21001926	19455	21007714	215369	21013517	1165831	21001926	0.84249	21007714	1.03098	21013517	1.1101	21001926	23092.262222697	21007714	208897.359793594	21013517	1050203.58526259	21018494	20664	21024281	576128	21030100	860841	21018494	0.8444	21024281	1.03196	21030100	1.10883	21018494	24471.8143060161	21024281	558285.204852901	21030100	776350.74808582	21035076	19475	21040848	1128307	21046652	1023331	21035076	0.84328	21040848	1.03221	21046652	1.1087	21035076	23094.345887487	21040848	1093098.30363976	21046652	923000.811761523
177	21121937	19081	21127725	214676	21133528	1170318	21121937	0.84389	21127725	1.03243	21133528	1.10897	21121937	22610.7668061003	21127725	207932.741202793	21133528	1055319.80125702	21138505	20308	21144292	575675	21150095	859791	21138505	0.84351	21144292	1.03233	21150095	1.10895	21138505	24075.5889082524	21144292	557646.295273798	21150095	775319.897200054	21155087	19542	21160859	1129001	21166663	1018161	21155087	0.84383	21160859	1.03174	21166663	1.10925	21155087	23158.6931016911	21160859	1094268.90495668	21166663	917882.352941176
178	21241948	19479	21247736	215269	21253539	1171542	21241948	0.84339	21247736	1.03179	21253539	1.10909	21241948	23096.0765482161	21247736	208636.44733909	21253539	1056309.22648297	21258531	20851	21264319	577091	21270122	858818	21258531	0.84349	21264319	1.03155	21270122	1.10939	21258531	24719.9136919228	21264319	559440.647569192	21270122	774135.335634899	21275098	19512	21280886	1127997	21286705	1014277	21275098	0.8432	21280886	1.03179	21286705	1.10834	21275098	23140.4174573055	21280886	1093242.81103713	21286705	915131.638305935
179	21361959	19119	21367747	215862	21373550	1173533	21361959	0.84336	21367747	1.0326	21373550	1.10945	21361959	22670.0341491178	21367747	209047.0656595	21373550	1057761.0527739	21378527	20646	21384314	575380	21390117	859184	21378527	0.84391	21384314	1.03204	21390117	1.10965	21378527	24464.6941024517	21384314	557517.150498043	21390117	774283.783174875	21395109	19425	21400881	1126508	21406685	1008835	21395109	0.84384	21400881	1.03247	21406685	1.10954	21395109	23019.7667804323	21400881	1091080.61251174	21406685	909237.161346143
180	21481970	19321	21487758	215283	21493577	1176234	21481970	0.844	21487758	1.03196	21493577	1.1092	21481970	22892.1800947867	21487758	208615.64401721	21493577	1060434.54742157	21498553	20834	21504341	575015	21510144	858718	21498553	0.84346	21504341	1.03164	21510144	1.1086	21498553	24700.6378488607	21504341	557379.512232949	21510144	774596.788742558	21515120	19541	21520892	1127331	21526696	1001454	21515120	0.84329	21520892	1.03235	21526696	1.10809	21515120	23172.3369184978	21520892	1092004.6495859	21526696	903765.939589745
181	21601981	19042	21607769	215109	21613572	1180206	21601981	0.84332	21607769	1.03259	21613572	1.10811	21601981	22579.803633259	21607769	208319.855896338	21613572	1065062.13282075	21618549	20557	21624336	575922	21630139	857748	21618549	0.84335	21624336	1.03241	21630139	1.10902	21618549	24375.4076006403	21624336	557842.330082041	21630139	773428.792988404	21635132	19915	21640904	1126636	21646707	998344	21635132	0.8429	21640904	1.03221	21646707	1.10975	21635132	23626.7647407759	21640904	1091479.44701175	21646707	899611.624239694
182	21721992	19304	21727780	215128	21733583	1180275	21721992	0.84327	21727780	1.03202	21733583	1.10905	21721992	22891.8377269439	21727780	208453.324547974	21733583	1064221.63112574	21738560	20699	21744347	575144	21750151	860210	21738560	0.84372	21744347	1.0319	21750151	1.10939	21738560	24533.0204333191	21744347	557364.085667216	21750151	775390.079232732	21755143	19662	21760915	1128416	21766718	992956	21755143	0.84372	21760915	1.03219	21766718	1.1089	21755143	23303.9396956336	21760915	1093225.08452901	21766718	895442.330237172
183	21842003	19321	21847791	214771	21853594	1185670	21842003	0.84314	21847791	1.03269	21853594	1.1093	21842003	22915.5300424603	21847791	207972.38280607	21853594	1068845.21770486	21858571	20707	21864374	574616	21870162	858020	21858571	0.84338	21864374	1.03336	21870162	1.11043	21858571	24552.3963100856	21864374	556065.649918712	21870162	772691.659987572	21875154	19826	21880926	1129008	21886744	988719	21875154	0.84351	21880926	1.03282	21886744	1.1101	21875154	23504.1671112376	21880926	1093131.42657966	21886744	890657.598414557
184	21962014	19359	21967802	215073	21973605	1189124	21962014	0.84237	21967802	1.03265	21973605	1.10958	21962014	22981.5876633783	21967802	208272.890137026	21973605	1071688.38659673	21978582	20722	21984369	576462	21990173	858914	21978582	0.84339	21984369	1.03255	21990173	1.10962	21978582	24569.8905607133	21984369	558289.671202363	21990173	774061.390385898	21995149	19635	22000937	1126839	22006740	985400	21995149	0.84389	22000937	1.03251	22006740	1.10985	21995149	23267.250471033	22000937	1091358.92146323	22006740	887867.729873406
185	22082025	19275	22087813	214780	22093616	1192285	22082025	0.84341	22087813	1.03189	22093616	1.10868	22082025	22853.6536204219	22087813	208142.340753375	22093616	1075409.4959772	22098593	20742	22104380	575783	22110184	858845	22098593	0.84293	22104380	1.0319	22110184	1.10874	22098593	24607.0254944064	22104380	557983.33171819	22110184	774613.525262911	22115191	19795	22120979	1129420	22126782	978457	22115191	0.84262	22120979	1.03251	22126782	1.10917	22115191	23492.2028909829	22120979	1093858.65512198	22126782	882152.420278226
186	22202036	19395	22207824	214295	22213627	1195907	22202036	0.8432	22207824	1.03235	22213627	1.11009	22202036	23001.660341556	22207824	207579.793674626	22213627	1077306.34453062	22218619	20753	22224391	576254	22230195	860099	22218619	0.84342	22224391	1.03286	22230195	1.1095	22218619	24605.7717388727	22224391	557920.724977248	22230195	775213.159080667	22235171	19759	22240959	1126911	22246762	974577	22235171	0.84266	22240959	1.03182	22246762	1.109	22235171	23448.3658889706	22240959	1092158.51602024	22246762	878788.999098287
187	22322048	19190	22327835	214861	22333638	1193772	22322048	0.84284	22327835	1.03254	22333638	1.10888	22322048	22768.2596934175	22327835	208089.759234509	22333638	1076556.52550321	22338615	20702	22344418	575555	22350237	860550	22338615	0.84305	22344418	1.03248	22350237	1.10866	22338615	24556.0761520669	22344418	557449.054703239	22350237	776207.313333213	22355213	19586	22361001	1125352	22366804	970720	22355213	0.84256	22361001	1.03154	22366804	1.10831	22355213	23245.8222559818	22361001	1090943.63766795	22366804	875856.033059343
188	22442059	19121	22447846	214580	22453649	1198332	22442059	0.84332	22447846	1.0323	22453649	1.10869	22442059	22673.4810036522	22447846	207865.930446576	22453649	1080853.98082422	22458626	20570	22464413	574484	22470217	858707	22458626	0.84348	22464413	1.03152	22470217	1.109	22458626	24387.0631194575	22464413	556929.579649449	22470217	774307.484220018	22475209	19732	22480981	1127965	22486784	967877	22475209	0.84217	22480981	1.03166	22486784	1.10995	22475209	23429.9488226843	22480981	1093349.55314735	22486784	872000.54056489
189	22562070	19212	22567857	214417	22573660	1199982	22562070	0.84304	22567857	1.03214	22573660	1.10872	22562070	22788.9542607705	22567857	207740.229038696	22573660	1082312.93744137	22578637	21005	22584424	574811	22590228	859627	22578637	0.84267	22584424	1.0321	22590228	1.1092	22578637	24926.7210177175	22584424	556933.436682492	22590228	774997.295347999	22595220	20017	22600992	1129828	22606810	962985	22595220	0.84291	22600992	1.03214	22606810	1.11045	22595220	23747.4938012362	22600992	1094646.07514484	22606810	867202.48547886
190	22682081	19239	22687868	215853	22693671	1207120	22682081	0.84264	22687868	1.03262	22693671	1.10969	22682081	22831.8142979208	22687868	209034.301098177	22693671	1087799.29529869	22698648	20864	22704435	575719	22710239	858534	22698648	0.84359	22704435	1.03257	22710239	1.10953	22698648	24732.3936983606	22704435	557559.293800905	22710239	773781.691346787	22715215	19960	22721003	1128147	22726806	959989	22715215	0.8436	22721003	1.03224	22726806	1.10961	22715215	23660.502607871	22721003	1092911.53220181	22726806	865158.929714044
191	22802092	19333	22807879	214639	22813682	1209097	22802092	0.84367	22807879	1.03251	22813682	1.10945	22802092	22915.3579006009	22807879	207880.795343387	22813682	1089816.57578079	22818659	20839	22824446	575461	22830265	858579	22818659	0.84348	22824446	1.0318	22830265	1.10886	22818659	24705.9799876701	22824446	557725.334367125	22830265	774289.811157405	22835242	20046	22841029	1125955	22846817	953830	22835242	0.84313	22841029	1.03189	22846817	1.10913	22835242	23775.692953637	22841029	1091157.97226449	22846817	859980.344955055
192	22922103	19337	22927890	215574	22933693	1212867	22922103	0.84316	22927890	1.03232	22933693	1.10931	22922103	22933.9627117036	22927890	208824.783013019	22933693	1093352.62460448	22938685	21049	22944457	576551	22950261	859832	22938685	0.84311	22944457	1.03143	22950261	1.10954	22938685	24965.9000604903	22944457	558982.18977536	22950261	774944.571624277	22955253	19869	22961040	1127391	22966843	952758	22955253	0.84351	22961040	1.03242	22966843	1.10907	22955253	23555.1445744567	22961040	1091988.72551868	22966843	859060.293759636
193	23042114	19552	23047901	214813	23053704	1213404	23042114	0.84356	23047901	1.03233	23053704	1.10932	23042114	23177.9600739722	23047901	208085.592785253	23053704	1093826.8488804	23058681	20938	23064468	574194	23070272	859521	23058681	0.84348	23064468	1.03257	23070272	1.10934	23058681	24823.3508796889	23064468	556082.396350853	23070272	774803.937476337	23075264	19826	23081036	1127231	23086839	946786	23075264	0.84364	23081036	1.03225	23086839	1.10982	23075264	23500.5452562705	23081036	1092013.56260596	23086839	853098.700690202
