HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	2/19/2025 3:59 PM
Export Time Stamp:	2/20/2025 11:28 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10801037	15400	10806840	233964	10812644	1186965	10801037	0.84199	10806840	1.03127	10812644	1.115	10801037	18290.0034442214	10806840	226869.781919381	10812644	1064542.60089686	10817620	13914	10823392	631016	10829195	2145218	10817620	0.8424	10823392	1.03107	10829195	1.11356	10817620	16517.094017094	10823392	612001.125044856	10829195	1926450.30353102	10834172	11578	10839959	1170026	10845763	2743093	10834172	0.84242	10839959	1.03079	10845763	1.1144	10834172	13743.7382778187	10839959	1135076.9797922	10845763	2461497.66690596
92	10921048	15301	10926836	234095	10932639	1183519	10921048	0.84276	10926836	1.03137	10932639	1.1147	10921048	18155.8213489012	10926836	226974.800508062	10932639	1061737.68727012	10937631	14003	10943403	630829	10949206	2128083	10937631	0.84217	10943403	1.03202	10949206	1.11446	10937631	16627.2842775212	10943403	611256.564795256	10949206	1909519.40850277	10954183	11692	10959970	1171350	10965774	2738232	10954183	0.8417	10959970	1.03156	10965774	1.11449	10954183	13890.9350124748	10959970	1135513.20330373	10965774	2456937.25381116
93	11041059	15644	11046847	233640	11052666	1176840	11041059	0.84191	11046847	1.03078	11052666	1.11325	11041059	18581.5585989001	11046847	226663.303517724	11052666	1057121.04199416	11057642	14119	11063430	632054	11069217	2110359	11057642	0.84219	11063430	1.03175	11069217	1.11412	11057642	16764.6255595531	11063430	612603.828446814	11069217	1894193.62366711	11074209	11788	11079997	1170492	11085800	2727889	11074209	0.84229	11079997	1.03098	11085800	1.1137	11074209	13995.1798074297	11079997	1135319.79281848	11085800	2449393.01427674
94	11161070	15365	11166858	233386	11172661	1178350	11161070	0.84184	11166858	1.03156	11172661	1.11388	11161070	18251.6867813361	11166858	226245.686145256	11172661	1057878.76611484	11177638	14165	11183425	631904	11189228	2092088	11177638	0.84213	11183425	1.03229	11189228	1.11451	11177638	16820.4433994751	11183425	612138.061978708	11189228	1877137.03780137	11194205	11755	11199992	1172093	11205796	2727272	11194205	0.84257	11199992	1.03187	11205796	1.11515	11194205	13951.3630914939	11199992	1135892.11819318	11205796	2445654.84463973
95	11281081	15537	11286869	233160	11292672	1172589	11281081	0.8425	11286869	1.03243	11292672	1.11448	11281081	18441.5430267062	11286869	225836.134168902	11292672	1052140.01148518	11297649	14322	11303436	631682	11309224	2072055	11297649	0.84191	11303436	1.03151	11309224	1.11377	11297649	17011.319499709	11303436	612385.725780652	11309224	1860397.5686183	11314200	11759	11319972	1169627	11325775	2716672	11314200	0.84227	11319972	1.03209	11325775	1.11453	11314200	13961.0813634583	11319972	1133260.66525206	11325775	2437504.59835087
96	11401092	15554	11406880	234464	11412699	1168988	11401092	0.84092	11406880	1.03192	11412699	1.11398	11401092	18496.4086952385	11406880	227211.411737344	11412699	1049379.70161044	11417675	14195	11423463	632671	11429266	2053471	11417675	0.8415	11423463	1.03141	11429266	1.11375	11417675	16868.6868686869	11423463	613403.980958106	11429266	1843745.00561167	11434242	11745	11440046	1172085	11445849	2713296	11434242	0.84191	11440046	1.03218	11445849	1.11473	11434242	13950.4222541602	11440046	1135543.21920595	11445849	2434038.73583738
97	11521103	15496	11526875	233271	11532679	1164037	11521103	0.84099	11526875	1.03247	11532679	1.11337	11521103	18425.9028050274	11526875	225934.893992077	11532679	1045507.78267782	11537655	14402	11543443	632375	11549246	2029868	11537655	0.84267	11543443	1.03105	11549246	1.11334	11537655	17090.913406197	11543443	613331.070268173	11549246	1823223.81303106	11554222	12114	11560010	1169967	11565813	2697932	11554222	0.84273	11560010	1.03169	11565813	1.11371	11554222	14374.7107614538	11560010	1134029.6019153	11565813	2422472.63650322
98	11641114	15411	11646902	233418	11652705	1162742	11641114	0.84162	11646902	1.03135	11652705	1.11411	11641114	18311.1142796036	11646902	226322.780821254	11652705	1043650.98598882	11657682	14360	11663469	632796	11669272	2013945	11657682	0.84191	11663469	1.03261	11669272	1.11439	11657682	17056.4549654951	11663469	612812.194342491	11669272	1807217.40144833	11674249	11958	11680036	1171353	11685824	2699876	11674249	0.84253	11680036	1.03137	11685824	1.11474	11674249	14192.9664225606	11680036	1135725.29741994	11685824	2421978.2191363
99	11761125	15806	11766913	234079	11772732	1163463	11761125	0.84252	11766913	1.03273	11772732	1.11594	11761125	18760.3855101363	11766913	226660.404946114	11772732	1042585.62288295	11777708	14527	11783480	631924	11789299	1993875	11777708	0.84212	11783480	1.03227	11789299	1.11577	11777708	17250.5106160642	11783480	612169.296792506	11789299	1786994.63151008	11794275	12175	11800063	1169806	11805866	2689415	11794275	0.84174	11800063	1.03207	11805866	1.11469	11794275	14464.0862974315	11800063	1133456.06402666	11805866	2412702.18625806
100	11881136	15592	11886908	233244	11892712	1158241	11881136	0.84211	11886908	1.03153	11892712	1.11549	11881136	18515.3958508983	11886908	226114.606458368	11892712	1038324.86171996	11897688	14587	11903476	633323	11909279	1972050	11897688	0.84302	11903476	1.03199	11909279	1.11481	11897688	17303.2668264098	11903476	613691.024137831	11909279	1768956.14499332	11914255	12238	11920043	1174126	11925846	2683198	11914255	0.84228	11920043	1.0329	11925846	1.11492	11914255	14529.610105903	11920043	1136727.65998645	11925846	2406628.27826212
101	12001147	15614	12006935	233127	12012738	1152661	12001147	0.84281	12006935	1.03142	12012738	1.11405	12001147	18526.1209525279	12006935	226025.285528689	12012738	1034658.22898434	12017730	14489	12023502	631155	12029305	1952237	12017730	0.84223	12023502	1.03193	12029305	1.11525	12017730	17203.1392849934	12023502	611625.78857093	12029305	1750492.71463797	12034282	12368	12040069	1171126	12045873	2672855	12034282	0.84216	12040069	1.03178	12045873	1.1147	12034282	14686.0454070485	12040069	1135053.98437651	12045873	2397824.52677851
102	12121158	15761	12126946	232749	12132749	1149652	12121158	0.84283	12126946	1.03231	12132749	1.11475	12121158	18700.093731832	12126946	225464.250079918	12132749	1031309.2621664	12137726	14539	12143513	633129	12149316	1932582	12137726	0.84258	12143513	1.03239	12149316	1.11452	12137726	17255.3348050037	12143513	613265.335774271	12149316	1734003.8761081	12154293	12326	12160080	1171734	12165884	2670182	12154293	0.8419	12160080	1.03209	12165884	1.11461	12154293	14640.6936690818	12160080	1135302.15388193	12165884	2395619.99264317
103	12241169	15618	12246957	233285	12252760	1146497	12241169	0.842	12246957	1.0317	12252760	1.11438	12241169	18548.6935866983	12246957	226117.088300863	12252760	1028820.51005941	12257737	14959	12263524	632371	12269327	1914622	12257737	0.84218	12263524	1.03238	12269327	1.11607	12257737	17762.236101546	12263524	612537.050310932	12269327	1715503.50784449	12274304	12767	12280076	1173047	12285879	2660905	12274304	0.84199	12280076	1.03233	12285879	1.11534	12274304	15162.8879202841	12280076	1136310.09464028	12285879	2385734.39489304
104	12361180	15522	12366968	233384	12372771	1143524	12361180	0.84206	12366968	1.03256	12372771	1.11462	12361180	18433.3657934114	12366968	226024.637793445	12372771	1025931.70766719	12377748	14832	12383535	630389	12389338	1892003	12377748	0.84158	12383535	1.03149	12389338	1.11506	12377748	17623.9929656123	12383535	611144.073136918	12389338	1696772.37099349	12394315	12573	12400102	1170183	12405906	2653375	12394315	0.84242	12400102	1.03146	12405906	1.1139	12394315	14924.859333824	12400102	1134491.88528881	12405906	2382058.53308196
105	12481191	15409	12486979	233553	12492782	1144115	12481191	0.84196	12486979	1.03132	12492782	1.11544	12481191	18301.3444819231	12486979	226460.264515378	12492782	1025707.34418705	12497759	14944	12503546	631687	12509349	1877351	12497759	0.84225	12503546	1.03135	12509349	1.11545	12497759	17742.9504303948	12503546	612485.577156155	12509349	1683043.61468466	12514326	12760	12520098	1173930	12525901	2645980	12514326	0.84129	12520098	1.03194	12525901	1.11434	12514326	15167.1837297484	12520098	1137595.20902378	12525901	2374481.75601701
106	12601202	15635	12607006	233402	12612809	1139391	12601202	0.84216	12607006	1.03202	12612809	1.11482	12601202	18565.3557518761	12607006	226160.345729734	12612809	1022040.32938053	12617785	15412	12623573	634877	12629360	1854310	12617785	0.84252	12623573	1.03299	12629360	1.11497	12617785	18292.7408251436	12623573	614601.303013582	12629360	1663103.04313121	12634352	12668	12640140	1170505	12645943	2632065	12634352	0.84247	12640140	1.0318	12645943	1.11499	12634352	15036.7372131945	12640140	1134430.12211669	12645943	2360617.58401421
107	12721213	15688	12727001	232837	12732820	1135937	12721213	0.84246	12727001	1.03104	12732820	1.11513	12721213	18621.6556275669	12727001	225827.319987585	12732820	1018658.81108032	12737796	15626	12743584	634288	12749387	1834115	12737796	0.84236	12743584	1.03322	12749387	1.11407	12737796	18550.2635452776	12743584	613894.427130718	12749387	1646319.35156678	12754364	12972	12760151	1172905	12765970	2629819	12754364	0.8427	12760151	1.03217	12765970	1.11514	12754364	15393.3784264863	12760151	1136348.66349535	12765970	2358285.95512671
108	12841224	15945	12847012	232429	12852815	1132839	12841224	0.84267	12847012	1.03129	12852815	1.11454	12841224	18921.9979351348	12847012	225376.955075682	12852815	1016418.43271664	12857792	15581	12863579	633393	12869383	1812156	12857792	0.84252	12863579	1.03169	12869383	1.11422	12857792	18493.3295352039	12863579	613937.326134789	12869383	1626389.76144747	12874359	12848	12880147	1171220	12885950	2617638	12874359	0.8417	12880147	1.0313	12885950	1.11437	12874359	15264.3459664964	12880147	1135673.4218947	12885950	2348984.62808582
109	12961235	15854	12967023	232995	12972842	1130283	12961235	0.84252	12967023	1.03136	12972842	1.1139	12961235	18817.3574514552	12967023	225910.448340056	12972842	1014707.78346351	12977818	15113	12983590	633371	12989394	1796088	12977818	0.84273	12983590	1.03203	12989394	1.11528	12977818	17933.3831713597	12983590	613713.748631338	12989394	1610436.84097267	12994386	13131	13000158	1175227	13005976	2611368	12994386	0.84252	13000158	1.03237	13005976	1.11461	12994386	15585.3866970517	13000158	1138377.7134167	13005976	2342853.55415796
110	13081246	15735	13087034	232299	13092837	1126484	13081246	0.84241	13087034	1.03289	13092837	1.11476	13081246	18678.5531985613	13087034	224901.974072747	13092837	1010517.0619685	13097814	15313	13103601	631478	13109405	1773334	13097814	0.84199	13103601	1.03227	13109405	1.11525	13097814	18186.6768013872	13103601	611737.239288171	13109405	1590077.56108496	13114381	12886	13120169	1171863	13125956	2595852	13114381	0.84262	13120169	1.03199	13125956	1.11474	13114381	15292.7772898816	13120169	1135537.16605781	13125956	2328661.39189407
111	13201257	15833	13207045	233359	13212848	1123438	13201257	0.84246	13207045	1.03302	13212848	1.11497	13201257	18793.7706241246	13207045	225899.788968268	13212848	1007594.8231791	13217825	15290	13223612	632692	13229416	1753732	13217825	0.84266	13223612	1.03232	13229416	1.1146	13217825	18144.922032611	13223612	612883.601983881	13229416	1573418.26664274	13234392	13094	13240180	1170522	13245983	2595909	13234392	0.8429	13240180	1.03208	13245983	1.11575	13234392	15534.4643492704	13240180	1134138.82644756	13245983	2326604.52610352
112	13321268	15776	13327056	233235	13332859	1123834	13321268	0.84307	13327056	1.03139	13332859	1.11421	13321268	18712.5624206768	13327056	226136.572974336	13332859	1008637.50998465	13337851	15490	13343623	631733	13349427	1736685	13337851	0.84249	13343623	1.03194	13349427	1.11496	13337851	18385.974907714	13343623	612179.971703781	13349427	1557620.90119825	13354403	13209	13360175	1170163	13365978	2575360	13354403	0.84241	13360175	1.03168	13365978	1.1136	13354403	15680.0132951888	13360175	1134230.57537221	13365978	2312643.67816092
113	13441280	15904	13447067	232262	13452870	1119455	13441280	0.84185	13447067	1.0327	13452870	1.1146	13441280	18891.7265546119	13447067	224907.523966302	13452870	1004355.82271667	13457847	15393	13463634	631533	13469438	1716707	13457847	0.84219	13463634	1.03166	13469438	1.11425	13457847	18277.3483418231	13463634	612152.259465328	13469438	1540683.86807269	13474414	13333	13480217	1173682	13486020	2569491	13474414	0.84256	13480217	1.03327	13486020	1.11428	13474414	15824.3923281428	13480217	1135890.90944284	13486020	2305965.28700147
114	13561291	15632	13567094	232465	13572897	1116031	13561291	0.84281	13567094	1.03242	13572897	1.11394	13561291	18547.4780792824	13567094	225165.145967726	13572897	1001877.12085032	13577873	15460	13583677	631671	13589480	1697731	13577873	0.84229	13583677	1.03211	13589480	1.1149	13577873	18354.723432547	13583677	612019.067735028	13589480	1522765.27042784	13594441	13496	13600228	1169511	13606031	2557396	13594441	0.84328	13600228	1.03162	13606031	1.11464	13594441	16004.1741770231	13600228	1133664.52763615	13606031	2294369.48252351
115	13681302	15680	13687089	233018	13692892	1114774	13681302	0.84302	13687089	1.03214	13692892	1.11503	13681302	18599.7959716258	13687089	225762.009029783	13692892	999770.40976476	13697869	15732	13703656	632092	13709460	1680879	13697869	0.84288	13703656	1.03269	13709460	1.11533	13697869	18664.5785876993	13703656	612083.006516961	13709460	1507068.75991859	13714436	13552	13720208	1170297	13726011	2547707	13714436	0.84288	13720208	1.03226	13726011	1.11473	13714436	16078.2080485953	13720208	1133723.0930192	13726011	2285492.45108681
116	13801313	15905	13807100	232549	13812903	1114017	13801313	0.84271	13807100	1.03262	13812903	1.11476	13801313	18873.6338716759	13807100	225202.881989502	13812903	999333.488822707	13817880	15793	13823667	631557	13829471	1660586	13817880	0.84301	13823667	1.03266	13829471	1.11591	13817880	18734.0600941863	13823667	611582.708732787	13829471	1488100.29482664	13834447	13388	13840235	1172583	13846038	2537446	13834447	0.84234	13840235	1.03332	13846038	1.11512	13834447	15893.8195977871	13840235	1134772.3841598	13846038	2275491.42693163
117	13921324	15948	13927111	232431	13932914	1111937	13921324	0.84313	13927111	1.03247	13932914	1.11555	13921324	18915.2325264194	13927111	225121.311030829	13932914	996761.238850791	13937891	15852	13943678	631460	13949482	1642831	13937891	0.84277	13943678	1.03194	13949482	1.1146	13937891	18809.4023280373	13943678	611915.421439231	13949482	1473919.79185358	13954442	13681	13960230	1171776	13966033	2527413	13954442	0.84203	13960230	1.03252	13966033	1.1142	13954442	16247.6396327922	13960230	1134870.02673072	13966033	2268365.64351104
118	14041335	15815	14047122	232040	14052925	1112513	14041335	0.84271	14047122	1.03272	14052925	1.11663	14041335	18766.835566209	14047122	224688.202029592	14052925	996313.013263122	14057902	15487	14063689	632683	14069493	1625042	14057902	0.84324	14063689	1.03302	14069493	1.11548	14057902	18366.0642284522	14063689	612459.584519177	14069493	1456809.62455624	14074469	13603	14080241	1170067	14086044	2516371	14074469	0.84261	14080241	1.0324	14086044	1.11511	14074469	16143.886258174	14080241	1133346.57109647	14086044	2256612.35214463
119	14161346	15715	14167133	232727	14172936	1107836	14161346	0.84234	14167133	1.032	14172936	1.11489	14161346	18656.3620390816	14167133	225510.658914729	14172936	993672.918404506	14177913	15899	14183700	630772	14189504	1607878	14177913	0.84235	14183700	1.03181	14189504	1.11546	14177913	18874.5770760373	14183700	611325.728574059	14189504	1441448.37107561	14194480	13821	14200252	1169578	14206055	2507461	14194480	0.84239	14200252	1.0322	14206055	1.11584	14194480	16406.8899203457	14200252	1133092.42394885	14206055	2247151.02523659
120	14281357	15770	14287144	231025	14292947	1107905	14281357	0.8427	14287144	1.03171	14292947	1.11473	14281357	18713.6584786994	14287144	223924.358589138	14292947	993877.441174096	14297924	16165	14303711	633341	14309515	1593534	14297924	0.8419	14303711	1.03105	14309515	1.11599	14297924	19200.6176505523	14303711	614267.97924446	14309515	1427910.64436061	14314491	13874	14320263	1171792	14326066	2502511	14314491	0.8429	14320263	1.03199	14326066	1.11628	14314491	16459.8410250326	14320263	1135468.36694154	14326066	2241830.90264091
121	14401368	15987	14407155	232460	14412958	1104333	14401368	0.84203	14407155	1.03123	14412958	1.11604	14401368	18986.2593969336	14407155	225420.129360085	14412958	989510.23260815	14417935	15762	14423722	630766	14429526	1574952	14417935	0.84317	14423722	1.03207	14429526	1.1165	14417935	18693.7391036209	14423722	611165.909289099	14429526	1410615.31571876	14434502	13875	14440274	1169827	14446077	2483074	14434502	0.84321	14440274	1.03277	14446077	1.11573	14434502	16454.9756288469	14440274	1132708.15379997	14446077	2225515.13358967
122	14521379	15497	14527166	231349	14532985	1104515	14521379	0.84274	14527166	1.0319	14532985	1.11542	14521379	18388.8269217078	14527166	224197.112123268	14532985	990223.413602051	14537961	15642	14543749	631382	14549537	1559002	14537961	0.8424	14543749	1.0318	14549537	1.11543	14537961	18568.3760683761	14543749	611922.853266137	14549537	1397669.06036237	14554513	13905	14560301	1171862	14566119	2479778	14554513	0.84315	14560301	1.03196	14566119	1.11557	14554513	16491.7274506316	14560301	1135569.20810884	14566119	2222879.7834291
123	14641390	15989	14647177	233296	14652980	1104205	14641390	0.84303	14647177	1.03273	14652980	1.1157	14641390	18966.1103400828	14647177	225902.220328644	14652980	989697.051178632	14657972	15826	14663744	631302	14669548	1539283	14657972	0.84281	14663744	1.03174	14669548	1.11504	14657972	18777.6604454147	14663744	611880.900226802	14669548	1380473.34624767	14674524	13966	14680296	1171679	14686099	2462059	14674524	0.84345	14680296	1.03277	14686099	1.11604	14674524	16558.1836504831	14680296	1134501.38946716	14686099	2206066.98684635
124	14761401	15686	14767188	232453	14772991	1102200	14761401	0.84282	14767188	1.03205	14772991	1.11663	14761401	18611.3286348212	14767188	225234.242527009	14772991	987077.187609145	14777968	15816	14783755	630620	14789559	1524368	14777968	0.84276	14783755	1.03148	14789559	1.1152	14777968	18766.9087284636	14783755	611373.948113391	14789559	1366901.00430416	14794535	13903	14800323	1170533	14806126	2445228	14794535	0.84295	14800323	1.03216	14806126	1.11429	14794535	16493.2676908476	14800323	1134061.57960006	14806126	2194426.94451175
125	14881412	15835	14887199	232616	14893002	1100477	14881412	0.84258	14887199	1.03181	14893002	1.11526	14881412	18793.4676825939	14887199	225444.607049748	14893002	986744.79493571	14897979	16107	14903766	630693	14909570	1508585	14897979	0.84255	14903766	1.03127	14909570	1.11511	14897979	19116.9663521453	14903766	611569.230172506	14909570	1352857.56562133	14914546	14129	14920318	1166826	14926106	2437756	14914546	0.84208	14920318	1.03169	14926106	1.11479	14914546	16778.6908607258	14920318	1130985.08272834	14926106	2186740.10351725
126	15001423	15891	15007210	232908	15013013	1095870	15001423	0.84312	15007210	1.0326	15013013	1.11538	15001423	18847.8508397381	15007210	225554.909936084	15013013	982508.203482221	15017990	16234	15023777	630182	15029596	1492845	15017990	0.84226	15023777	1.03294	15029596	1.11519	15017990	19274.3333412485	15023777	610085.774585165	15029596	1338646.32932505	15034573	13988	15040345	1170247	15046148	2424398	15034573	0.84244	15040345	1.03143	15046148	1.11567	15034573	16604.1498504345	15040345	1134586.93270508	15046148	2173042.20782131
127	15121434	15774	15127221	232680	15133024	1096480	15121434	0.84276	15127221	1.03247	15133024	1.11545	15121434	18717.0724761498	15127221	225362.48026577	15133024	982993.410731095	15138001	16203	15143788	631006	15149592	1477273	15138001	0.84287	15143788	1.03134	15149592	1.1154	15138001	19223.6050636516	15143788	611831.209882289	15149592	1324433.38712569	15154568	14104	15160356	1171180	15166175	2413847	15154568	0.84282	15160356	1.03171	15166175	1.11678	15154568	16734.2967656202	15160356	1135183.33640267	15166175	2161434.66036283
128	15241445	16170	15247232	231426	15253035	1096004	15241445	0.84284	15247232	1.03123	15253035	1.11522	15241445	19185.1359688672	15247232	224417.443247384	15253035	982769.319058123	15258012	15745	15263784	631735	15269603	1459622	15258012	0.84236	15263784	1.03256	15269603	1.11558	15258012	18691.5333111734	15263784	611814.325559774	15269603	1308397.42555442	15274579	14101	15280367	1171570	15286154	2399168	15274579	0.84282	15280367	1.03224	15286154	1.11524	15274579	16730.7372867279	15280367	1134978.29962024	15286154	2151257.12851046
129	15361456	15973	15367243	232028	15373047	1093286	15361456	0.84322	15367243	1.03261	15373047	1.11417	15361456	18942.8618865776	15367243	224700.516167769	15373047	981256.002225872	15378039	16081	15383811	632943	15389645	1447810	15378039	0.84229	15383811	1.03331	15389645	1.11597	15378039	19091.9991926771	15383811	612539.315403896	15389645	1297355.66368272	15394606	14145	15400409	1171789	15406212	2385903	15394606	0.84346	15400409	1.03272	15406212	1.11476	15394606	16770.2084271928	15400409	1134662.83213262	15406212	2140284.00731996
130	15481467	16016	15487254	231845	15493058	1092801	15481467	0.84331	15487254	1.03297	15493058	1.11547	15481467	18991.8298134731	15487254	224445.046806781	15493058	979677.624678387	15498034	16282	15503822	629603	15509625	1433795	15498034	0.84311	15503822	1.03266	15509625	1.11506	15498034	19311.8335685735	15503822	609690.508008444	15509625	1285845.60472082	15514601	14112	15520389	1167495	15526192	2370558	15514601	0.84289	15520389	1.03328	15526192	1.11495	15514601	16742.3981776982	15520389	1129892.1879839	15526192	2126156.32988026
131	15601478	15867	15607265	232745	15613084	1089354	15601478	0.84323	15607265	1.03249	15613084	1.11454	15601478	18816.9301376849	15607265	225421.069453457	15613084	977402.336389901	15618045	16162	15623833	631715	15629636	1419996	15618045	0.84237	15623833	1.03212	15629636	1.11494	15618045	19186.3432933272	15623833	612055.768709065	15629636	1273607.54838825	15634612	14347	15640384	1170096	15646187	2360063	15634612	0.84344	15640384	1.03188	15646187	1.11418	15634612	17010.1014891397	15640384	1133945.80765205	15646187	2118206.21443573
132	15721489	15935	15727276	231746	15733080	1090171	15721489	0.84278	15727276	1.03224	15733080	1.11533	15721489	18907.6627352334	15727276	224507.866387662	15733080	977442.550635238	15738072	16368	15743844	630793	15749647	1405010	15738072	0.84285	15743844	1.03247	15749647	1.11523	15738072	19419.8255917423	15743844	610955.281993666	15749647	1259838.77765125	15754623	14403	15760411	1169059	15766214	2343873	15754623	0.84295	15760411	1.03267	15766214	1.11456	15754623	17086.4226822469	15760411	1132074.13791434	15766214	2102958.11800172
133	15841500	15990	15847287	232034	15853091	1088263	15841500	0.84281	15847287	1.03233	15853091	1.11526	15841500	18972.2476002895	15847287	224767.274030591	15853091	975793.088607141	15858067	16243	15863855	630478	15869658	1392181	15858067	0.84329	15863855	1.03238	15869658	1.11557	15858067	19261.4640277959	15863855	610703.42315814	15869658	1247954.85715822	15874634	14348	15880422	1169917	15886225	2332098	15874634	0.84292	15880422	1.03239	15886225	1.11603	15874634	17021.7814264699	15880422	1133212.25505865	15886225	2089637.37533937
134	15961511	15912	15967298	232355	15973102	1088905	15961511	0.84346	15967298	1.03229	15973102	1.11543	15961511	18865.1506888293	15967298	225086.942622713	15973102	976219.933119963	15978078	16582	15983866	630584	15989669	1379126	15978078	0.84255	15983866	1.0323	15989669	1.11519	15978078	19680.7311138805	15983866	610853.434079241	15989669	1236673.57131969	15994645	14442	16000433	1170594	16006236	2316812	15994645	0.84291	16000433	1.03258	16006236	1.11486	15994645	17133.5017973449	16000433	1133659.37748165	16006236	2078119.22573238
135	16081522	16196	16087309	230830	16093113	1088909	16081522	0.84235	16087309	1.03283	16093113	1.1161	16081522	19227.1621060129	16087309	223492.733557313	16093113	975637.487680315	16098105	16666	16103892	629275	16109695	1367031	16098105	0.84279	16103892	1.03208	16109695	1.11501	16098105	19774.795619312	16103892	609715.332144795	16109695	1226025.77555358	16114672	14593	16120459	1168764	16126247	2303796	16114672	0.84237	16120459	1.03246	16126247	1.11392	16114672	17323.7413488135	16120459	1132018.67384693	16126247	2068188.02068371
136	16201533	16105	16207320	230935	16213124	1086859	16201533	0.84319	16207320	1.03206	16213124	1.11419	16201533	19100.0842040347	16207320	223761.215433211	16213124	975470.072429298	16218100	16626	16223888	629875	16229706	1351743	16218100	0.84298	16223888	1.03226	16229706	1.11514	16218100	19722.8878502456	16223888	610190.262143258	16229706	1212173.35939882	16234683	14521	16240455	1168087	16246274	2294696	16234683	0.84263	16240455	1.03285	16246274	1.11572	16234683	17232.9492185182	16240455	1130935.76027497	16246274	2056695.22819345
137	16321544	16086	16327331	231201	16333135	1087907	16321544	0.84247	16327331	1.03273	16333135	1.11597	16321544	19093.8549740644	16327331	223873.616530942	16333135	974853.266664875	16338111	16497	16343899	628631	16349717	1339208	16338111	0.84313	16343899	1.03227	16349717	1.11511	16338111	19566.3776641799	16343899	608979.239927538	16349717	1200964.92722691	16354694	14635	16360466	1167127	16366285	2274919	16354694	0.84334	16360466	1.03266	16366285	1.11419	16354694	17353.6177579624	16360466	1130214.20409428	16366285	2041769.35711144
138	16441555	16367	16447342	231618	16453146	1084428	16441555	0.84266	16447342	1.03236	16453146	1.11483	16441555	19423.0175871645	16447342	224357.782169011	16453146	972729.474449019	16458122	16761	16463910	630439	16469713	1328718	16458122	0.84255	16463910	1.0324	16469713	1.11453	16458122	19893.181413566	16463910	610653.816350252	16469713	1192177.86869802	16474689	14776	16480461	1166678	16486264	2263065	16474689	0.84267	16480461	1.03238	16486264	1.11485	16474689	17534.7407644748	16480461	1130085.82111238	16486264	2029927.79297663
139	16561566	16171	16567353	231561	16573172	1084253	16561566	0.8428	16567353	1.03239	16573172	1.11496	16561566	19187.233032748	16567353	224296.050910993	16573172	972459.101671809	16578164	16689	16583936	631488	16589755	1317618	16578164	0.84248	16583936	1.032	16589755	1.11391	16578164	19809.3723293135	16583936	611906.976744186	16589755	1182876.53401083	16594731	14569	16600519	1167764	16606322	2245866	16594731	0.84271	16600519	1.03222	16606322	1.11345	16594731	17288.2723594119	16600519	1131313.09217027	16606322	2017033.54438906
140	16681577	16067	16687364	230668	16693168	1083459	16681577	0.84291	16687364	1.03262	16693168	1.11543	16681577	19061.3470002729	16687364	223381.30193101	16693168	971337.511094376	16698160	16754	16703947	630296	16709766	1305979	16698160	0.8428	16703947	1.03265	16709766	1.11491	16698160	19878.9748457523	16703947	610367.50108943	16709766	1171376.16489223	16714727	14866	16720514	1165346	16726318	2232585	16714727	0.84282	16720514	1.03186	16726318	1.11397	16714727	17638.4044042619	16720514	1129364.44866552	16726318	2004169.77117876
141	16801588	16014	16807375	231149	16813179	1081451	16801588	0.84255	16807375	1.03172	16813179	1.11448	16801588	19006.5871461634	16807375	224042.375838406	16813179	970363.757088508	16818155	16594	16823943	628978	16829761	1292358	16818155	0.84286	16823943	1.0321	16829761	1.1138	16818155	19687.7298721021	16823943	609415.754287375	16829761	1160314.23954031	16834738	14739	16840541	1162991	16846344	2218593	16834738	0.8422	16840541	1.03126	16846344	1.11516	16834738	17500.5936832106	16840541	1127737.91284448	16846344	1989484.02023028
