WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
146	17401589	70220	17407377	845514	17413196	901833	17401589	0.83445	17407377	1.00238	17413196	1.04894	17401589	84151.2373419618	17407377	843506.454637962	17413196	859756.51610197	17418172	75097	17423944	899928	17429747	974422	17418172	0.83537	17423944	1.00266	17429747	1.04929	17418172	89896.6924835702	17423944	897540.54215786	17429747	928648.895920098	17434724	62221	17440511	895395	17446315	1066496	17434724	0.83444	17440511	1.00272	17446315	1.0497	17434724	74566.1761181152	17440511	892966.132120632	17446315	1016000.76212251
147	17521600	70099	17527388	845703	17533207	904091	17521600	0.83491	17527388	1.00238	17533207	1.04963	17521600	83959.9477788025	17527388	843695.005885991	17533207	861342.568333603	17538183	75534	17543955	898793	17549743	973172	17538183	0.83515	17543955	1.00287	17549743	1.04903	17538183	90443.6328803209	17543955	896220.846171488	17549743	927687.482722134	17554719	62143	17560507	895207	17566372	1062852	17554719	0.8347	17560507	1.00246	17566372	1.0486	17554719	74449.5028153828	17560507	893010.194920496	17566372	1013591.4552737
148	17641611	69971	17647399	848619	17653202	904585	17641611	0.83446	17647399	1.00235	17653202	1.04957	17641611	83851.8323226997	17647399	846629.420860977	17653202	861862.477014396	17658179	74781	17663966	901021	17669754	973350	17658179	0.83492	17663966	1.00255	17669754	1.05029	17658179	89566.6650697073	17663966	898729.240436886	17669754	926744.0421217	17674730	62469	17680518	896010	17686305	1061970	17674730	0.83496	17680518	1.00259	17686305	1.04902	17674730	74816.7576889911	17680518	893695.329097637	17686305	1012344.85519819
149	17761622	69789	17767410	850020	17773213	902507	17761622	0.83447	17767410	1.00201	17773213	1.04925	17761622	83632.7249631503	17767410	848314.887076975	17773213	860144.865380033	17778190	75116	17783977	902718	17789780	971929	17778190	0.8339	17783977	1.00274	17789780	1.0493	17778190	90077.9469960427	17783977	900251.311406746	17789780	926264.176117412	17794757	63208	17800544	898302	17806348	1061086	17794757	0.83473	17800544	1.00163	17806348	1.04841	17794757	75722.6887736154	17800544	896840.150554596	17806348	1012090.68971109
150	17881633	69531	17887421	846809	17893224	903811	17881633	0.83388	17887421	1.00194	17893224	1.04864	17881633	83382.501079292	17887421	845169.371419446	17893224	861888.732072017	17898201	75033	17903988	900480	17909791	973079	17898201	0.8342	17903988	1.00275	17909791	1.04858	17898201	89946.0561016543	17903988	898010.471204189	17909791	927996.910107002	17914752	62834	17920524	895899	17926327	1061103	17914752	0.835	17920524	1.00229	17926327	1.04877	17914752	75250.2994011976	17920524	893852.078739686	17926327	1011759.48968792
151	18001644	70033	18007432	844487	18013235	902097	18001644	0.83407	18007432	1.00152	18013235	1.04889	18001644	83965.3746088458	18007432	843205.32790159	18013235	860049.194863141	18018212	75126	18023999	898967	18029802	970124	18018212	0.83372	18023999	1.00187	18029802	1.04814	18018212	90109.3892433911	18023999	897289.069440147	18029802	925567.195222012	18034794	62935	18040566	895015	18046370	1059981	18034794	0.83399	18040566	1.00135	18046370	1.048	18034794	75462.5355220087	18040566	893808.358715734	18046370	1011432.2519084
152	18121655	69963	18127443	849086	18133262	903601	18121655	0.834	18127443	1.00194	18133262	1.04873	18121655	83888.4892086331	18127443	847441.96259257	18133262	861614.524234074	18138223	75411	18144010	899781	18149798	974936	18138223	0.83466	18144010	1.00202	18149798	1.04864	18138223	90349.36381281	18144010	897967.106444981	18149798	929714.678059201	18154790	63076	18160577	894751	18166381	1056244	18154790	0.83447	18160577	1.00158	18166381	1.04835	18154790	75588.0978345537	18160577	893339.523552787	18166381	1007529.92798207
153	18241666	70096	18247454	846038	18253273	906173	18241666	0.83441	18247454	1.0019	18253273	1.04838	18241666	84006.663390899	18247454	844433.57620521	18253273	864355.481790954	18258234	75303	18264021	900117	18269809	970466	18258234	0.83436	18264021	1.00199	18269809	1.0481	18258234	90252.4090320725	18264021	898329.324643958	18269809	925928.823585536	18274785	63175	18280557	898372	18286360	1058729	18274785	0.83407	18280557	1.00171	18286360	1.04853	18274785	75743.0431498555	18280557	896838.406325184	18286360	1009726.95106482
154	18361677	70060	18367449	847317	18373253	905361	18361677	0.83416	18367449	1.00129	18373253	1.04924	18361677	83988.6832262396	18367449	846225.369273637	18373253	862873.12721589	18378229	75548	18384017	898708	18389820	972450	18378229	0.83423	18384017	1.00186	18389820	1.048	18378229	90560.1572707766	18384017	897039.506517877	18389820	927910.305343512	18394796	64211	18400584	897524	18406387	1055802	18394796	0.83456	18400584	1.00238	18406387	1.04949	18394796	76939.9444018405	18400584	895392.964743909	18406387	1006014.34982706
155	18481688	70408	18487476	846667	18493279	906754	18481688	0.83434	18487476	1.00246	18493279	1.04957	18481688	84387.6597070739	18487476	844589.31029667	18493279	863929.037605877	18498256	74938	18504043	899037	18509846	972877	18498256	0.83379	18504043	1.00203	18509846	1.04845	18498256	89876.3477614267	18504043	897215.652225981	18509846	927919.309456817	18514823	63500	18520595	896717	18526398	1055921	18514823	0.83441	18520595	1.00204	18526398	1.04892	18514823	76101.6766337891	18520595	894891.42150014	18526398	1006674.4842314
156	18601699	69967	18607487	845278	18613290	904990	18601699	0.83373	18607487	1.00133	18613290	1.04844	18601699	83920.4538639608	18607487	844155.273486263	18613290	863177.673495861	18618282	76007	18624054	899923	18629857	972595	18618282	0.83453	18624054	1.00162	18629857	1.04845	18618282	91077.6125483805	18624054	898467.482678062	18629857	927650.340979541	18634834	63757	18640606	893899	18646409	1055145	18634834	0.83413	18640606	1.0022	18646409	1.04885	18634834	76435.3278265978	18640606	891936.739173818	18646409	1006001.81150784
157	18721710	69855	18727498	846932	18733317	906873	18721710	0.83434	18727498	1.00265	18733317	1.04769	18721710	83724.8603686747	18727498	844693.56206054	18733317	865592.875755233	18738293	75685	18744081	900811	18749884	972708	18738293	0.8342	18744081	1.00191	18749884	1.04816	18738293	90727.6432510189	18744081	899093.73097384	18749884	928014.80689971	18754860	64260	18760664	895741	18766451	1058740	18754860	0.83369	18760664	1.00198	18766451	1.0492	18754860	77079.0101836414	18760664	893970.937543664	18766451	1009092.64201296
158	18841721	70462	18847509	846556	18853312	906002	18841721	0.83391	18847509	1.00165	18853312	1.0486	18841721	84495.9288172585	18847509	845161.483552139	18853312	864011.062368873	18858289	76056	18864076	899327	18869879	970803	18858289	0.83394	18864076	1.00207	18869879	1.04815	18858289	91200.8058133679	18864076	897469.238675941	18869879	926206.172780614	18874856	64524	18880643	895645	18886462	1052754	18874856	0.83366	18880643	1.00206	18886462	1.04807	18874856	77398.4598037569	18880643	893803.764245654	18886462	1004469.16713578
159	18961732	70097	18967520	848128	18973339	907591	18961732	0.83379	18967520	1.00225	18973339	1.04887	18961732	84070.3294594562	18967520	846223.99600898	18973339	865303.612459123	18978315	76198	18984087	899079	18989890	972079	18978315	0.83387	18984087	1.00152	18989890	1.04909	18978315	91378.7520836581	18984087	897714.473999521	18989890	926592.570704134	18994851	64138	19000639	892952	19006442	1051899	18994851	0.83372	19000639	1.00199	19006442	1.04842	18994851	76929.9045243007	19000639	891178.554676194	19006442	1003318.32662483
160	19081743	70420	19087531	847156	19093334	906413	19081743	0.83372	19087531	1.00213	19093334	1.04866	19081743	84464.8083289354	19087531	845355.393012883	19093334	864353.555966662	19098311	75382	19104098	899026	19109901	971806	19098311	0.83404	19104098	1.00188	19109901	1.0485	19098311	90381.7562706825	19104098	897339.002674971	19109901	926853.600381497	19114878	64366	19120665	894161	19126469	1052569	19114878	0.83387	19120665	1.00133	19126469	1.04859	19114878	77189.4899684603	19120665	892973.345450551	19126469	1003794.61944135
161	19201754	70254	19207542	848271	19213345	907166	19201754	0.83414	19207542	1.00221	19213345	1.04791	19201754	84223.2718728271	19207542	846400.454994462	19213345	865690.755885525	19218322	75787	19224094	899134	19229897	971319	19218322	0.83397	19224094	1.00152	19229897	1.0486	19218322	90874.9715217574	19224094	897769.3905264	19229897	926300.781995041	19234873	64712	19240645	895481	19246449	1051996	19234873	0.83372	19240645	1.00091	19246449	1.04815	19234873	77618.3850693278	19240645	894666.853163621	19246449	1003669.32213901
162	19321765	70521	19327553	847114	19333356	907562	19321765	0.83369	19327553	1.00172	19333356	1.04876	19321765	84588.9959097506	19327553	845659.465718963	19333356	865366.718791716	19338333	76277	19344120	897928	19349923	970174	19338333	0.83446	19344120	1.00246	19349923	1.04842	19338333	91408.8152817391	19344120	895724.517686491	19349923	925367.696152305	19354900	65525	19360688	897251	19366475	1052319	19354900	0.83385	19360688	1.00149	19366475	1.04847	19354900	78581.2796066439	19360688	895916.0850333	19366475	1003671.06354974
163	19441776	70530	19447564	846711	19453383	907091	19441776	0.83425	19447564	1.00203	19453383	1.04756	19441776	84543.0026970333	19447564	844995.65881261	19453383	865908.396655084	19458359	76264	19464147	898160	19469950	971045	19458359	0.83392	19464147	1.00193	19469950	1.04757	19458359	91452.4174980814	19464147	896429.890311699	19469950	926949.989022213	19474927	65404	19480714	894200	19486517	1049204	19474927	0.83405	19480714	1.00189	19486517	1.04875	19474927	78417.3610694802	19480714	892513.150146223	19486517	1000432.89630513
164	19561787	70410	19567575	848086	19573378	907038	19561787	0.83453	19567575	1.00222	19573378	1.04773	19561787	84370.8434687788	19567575	846207.419528646	19573378	865717.312666431	19578355	76123	19584142	898087	19589946	971767	19578355	0.83371	19584142	1.00164	19589946	1.04863	19578355	91306.3295390484	19584142	896616.54885987	19589946	926701.505774201	19594922	65085	19600710	896338	19606497	1048680	19594922	0.83445	19600710	1.00168	19606497	1.0484	19594922	77997.4833722811	19600710	894834.677741394	19606497	1000267.07363602
165	19681798	69922	19687586	844993	19693389	909072	19681798	0.83382	19687586	1.00165	19693389	1.04808	19681798	83857.4272624787	19687586	843601.058253881	19693389	867368.903137165	19698381	76450	19704153	900620	19709957	969344	19698381	0.83382	19704153	1.00181	19709957	1.0478	19698381	91686.4551102156	19704153	898992.822990388	19709957	925123.115098301	19714933	65177	19720705	896088	19726508	1048636	19714933	0.83435	19720705	1.0024	19726508	1.04763	19714933	78117.0971414874	19720705	893942.537909018	19726508	1000960.26268816
166	19801809	70151	19807597	848609	19813400	909130	19801809	0.83361	19807597	1.00139	19813400	1.0483	19801809	84153.2611173091	19807597	847431.070811572	19813400	867242.20165983	19818377	76362	19824164	897402	19829968	971140	19818377	0.83332	19824164	1.0004	19829968	1.04758	19818377	91635.8661738588	19824164	897043.182726909	19829968	927031.825731686	19834944	65991	19840732	895912	19846519	1045830	19834944	0.834	19840732	1.00165	19846519	1.04759	19834944	79125.8992805755	19840732	894436.180302501	19846519	998319.95341689
167	19921820	70583	19927608	848421	19933411	908234	19921820	0.83339	19927608	1.00255	19933411	1.04799	19921820	84693.8408188243	19927608	846263.029275348	19933411	866643.765684787	19938372	77270	19944160	898099	19949979	971089	19938372	0.83392	19944160	1.00087	19949979	1.04821	19938372	92658.7682271681	19944160	897318.333050246	19949979	926426.002423179	19954955	65736	19960727	895941	19966530	1048809	19954955	0.83357	19960727	1.00133	19966530	1.04816	19954955	78860.803531797	19960727	894750.981195011	19966530	1000619.18027782
168	20041832	70758	20047619	846370	20053422	910238	20041832	0.83418	20047619	1.00172	20053422	1.04816	20041832	84823.4194058836	20047619	844916.743201693	20053422	868415.127461456	20058399	76702	20064186	896438	20069990	971226	20058399	0.83431	20064186	1.0013	20069990	1.04827	20058399	91934.6525871678	20064186	895274.143613303	20069990	926503.667948143	20074966	65602	20080738	895666	20086526	1048635	20074966	0.83417	20080738	1.00164	20086526	1.04831	20074966	78643.4419842478	20080738	894199.51279901	20086526	1000310.0227986
169	20161843	70235	20167630	848881	20173449	911198	20161843	0.83341	20167630	1.00179	20173449	1.04788	20161843	84274.2467692972	20167630	847364.218049691	20173449	869563.308775814	20178425	76859	20184213	898390	20190016	971568	20178425	0.83379	20184213	1.00127	20190016	1.04829	20178425	92180.2852037084	20184213	897250.491875318	20190016	926812.237071803	20194993	65483	20200796	891463	20206599	1045886	20194993	0.8338	20200796	1.00112	20206599	1.04881	20194993	78535.6200527705	20200796	890465.678440147	20206599	997212.078450816
170	20281854	70513	20287626	847640	20293444	909856	20281854	0.83348	20287626	1.00134	20293444	1.04778	20281854	84600.7102749916	20287626	846505.682385603	20293444	868365.496573708	20298421	77100	20304208	899013	20310058	972490	20298421	0.83371	20304208	1.00084	20310058	1.04798	20298421	92478.1998536662	20304208	898258.462891172	20310058	927966.182560736	20315035	66167	20320807	894904	20326610	1046590	20315035	0.83362	20320807	1.00138	20326610	1.04871	20315035	79373.0956550946	20320807	893670.734386547	20326610	997978.46878546
171	20401865	70530	20407652	845312	20413455	912344	20401865	0.83298	20407652	1.00132	20413455	1.04736	20401865	84671.9008859757	20407652	844197.659090001	20413455	871089.214787657	20418447	76929	20424219	899079	20430023	972018	20418447	0.83356	20424219	1.00138	20430023	1.04769	20418447	92289.697202361	20424219	897839.98082646	20430023	927772.528133322	20434999	66243	20440771	895116	20446574	1045399	20434999	0.83336	20440771	1.00139	20446574	1.04727	20434999	79489.0563501968	20440771	893873.51581302	20446574	998213.450208638
172	20521876	70876	20527663	846321	20533466	910912	20521876	0.83336	20527663	1.0016	20533466	1.04771	20521876	85048.4784486896	20527663	844969.049520767	20533466	869431.426635233	20538443	77431	20544230	898499	20550034	970653	20538443	0.83397	20544230	1.001	20550034	1.04784	20538443	92846.2654531938	20544230	897601.398601399	20550034	926337.036188731	20555010	66106	20560782	895153	20566570	1043384	20555010	0.83276	20560782	1.00051	20566570	1.04829	20555010	79381.8146885057	20560782	894696.704680613	20566570	995319.997328983
173	20641887	70685	20647674	846309	20653477	912616	20641887	0.83385	20647674	1.00132	20653477	1.04826	20641887	84769.4429453739	20647674	845193.344784884	20653477	870600.805143762	20658454	76874	20664241	898827	20670045	971521	20658454	0.83324	20664241	1.00142	20670045	1.04839	20658454	92259.1330228986	20664241	897552.475484812	20670045	926679.003042761	20675021	67106	20680809	896534	20686596	1045724	20675021	0.83454	20680809	1.00227	20686596	1.04853	20675021	80410.7652119731	20680809	894503.477106967	20686596	997323.872469076
174	20761898	70458	20767685	847516	20773488	909427	20761898	0.83434	20767685	1.00169	20773488	1.04837	20761898	84447.5873145241	20767685	846086.114466552	20773488	867467.592548432	20778465	77403	20784252	900364	20790056	974756	20778465	0.8338	20784252	1.00271	20790056	1.04909	20778465	92831.6142959943	20784252	897930.608052179	20790056	929144.306017596	20795032	66845	20800804	895439	20806607	1043967	20795032	0.83475	20800804	1.00196	20806607	1.04839	20795032	80077.8676250374	20800804	893687.372749411	20806607	995781.150144507
175	20881909	70261	20887696	846133	20893499	914880	20881909	0.83422	20887696	1.00191	20893499	1.04902	20881909	84223.5861043849	20887696	844519.966863291	20893499	872128.272101581	20898491	77557	20904279	902058	20910067	975534	20898491	0.8344	20904279	1.00273	20910067	1.04877	20898491	92949.4247363375	20904279	899602.086304389	20910067	930169.627277668	20915043	66565	20920831	896973	20926634	1044317	20915043	0.83437	20920831	1.00198	20926634	1.04852	20915043	79778.7552284958	20920831	895200.503004052	20926634	995991.492770763
176	21001920	70696	21007707	848266	21013526	914623	21001920	0.83386	21007707	1.00156	21013526	1.04863	21001920	84781.618017413	21007707	846944.766164783	21013526	872207.546989882	21018502	77855	21024274	899162	21030078	972261	21018502	0.83408	21024274	1.00172	21030078	1.04931	21018502	93342.3652407443	21024274	897618.096873378	21030078	926571.747148126	21035054	67212	21040826	895318	21046629	1045451	21035054	0.83488	21040826	1.00119	21046629	1.04786	21035054	80504.9827520123	21040826	894253.83793286	21046629	997701.028763385
177	21121931	70536	21127718	847120	21133537	915299	21121931	0.83373	21127718	1.00218	21133537	1.04806	21121931	84602.9290057933	21127718	845277.295495819	21133537	873326.908764765	21138513	77739	21144301	898916	21150104	972165	21138513	0.83411	21144301	1.00146	21150104	1.04854	21138513	93199.9376581026	21144301	897605.495975875	21150104	927160.623342934	21155081	66699	21160884	896487	21166687	1043852	21155081	0.83429	21160884	1.00137	21166687	1.04865	21155081	79947.0208200985	21160884	895260.49312442	21166687	995424.593525009
178	21241942	70415	21247729	846932	21253532	916422	21241942	0.83361	21247729	1.00136	21253532	1.04907	21241942	84469.9559746164	21247729	845781.7368379	21253532	873556.578683977	21258524	77050	21264296	899881	21270100	975364	21258524	0.8337	21264296	1.00232	21270100	1.04952	21258524	92419.3354923834	21264296	897798.108388538	21270100	929342.937723912	21275076	67577	21280864	896899	21286682	1046441	21275076	0.83458	21280864	1.00182	21286682	1.04899	21275076	80971.2669845911	21280864	895269.609311054	21286682	997570.043565716
179	21361953	70140	21367740	846971	21373543	914222	21361953	0.83386	21367740	1.00219	21373543	1.04863	21361953	84114.8394214856	21367740	845120.186790928	21373543	871825.143282187	21378520	77425	21384307	900152	21390111	970932	21378520	0.83426	21384307	1.00189	21390111	1.04839	21378520	92806.7988396903	21384307	898453.922087255	21390111	926117.189213938	21395087	67450	21400859	895676	21406678	1042745	21395087	0.83432	21400859	1.00169	21406678	1.04833	21395087	80844.2803720395	21400859	894164.861384261	21406678	994672.479085784
180	21481964	70872	21487751	847738	21493554	916410	21481964	0.83481	21487751	1.00174	21493554	1.04866	21481964	84895.9643511697	21487751	846265.498033422	21493554	873886.674422596	21498531	77913	21504318	901080	21510106	974515	21498531	0.83369	21504318	1.00136	21510106	1.04815	21498531	93455.6010027708	21504318	899856.195574019	21510106	929747.650622525	21515082	67423	21520870	896287	21526658	1042612	21515082	0.83451	21520870	1.00187	21526658	1.04854	21515082	80793.5195503948	21520870	894614.071685947	21526658	994346.424552234
181	21601975	70315	21607762	849247	21613581	916486	21601975	0.83483	21607762	1.00223	21613581	1.04923	21601975	84226.728795084	21607762	847357.39301358	21613581	873484.364724608	21618557	78041	21624329	901906	21630133	974095	21618557	0.83427	21624329	1.00266	21630133	1.04963	21618557	93544.0564805159	21624329	899513.294636268	21630133	928036.546211522	21635109	67985	21640897	897924	21646700	1044321	21635109	0.83511	21640897	1.00244	21646700	1.04943	21635109	81408.4372118643	21640897	895738.398308128	21646700	995131.642891856
182	21721986	70799	21727773	846864	21733576	918560	21721986	0.83485	21727773	1.00234	21733576	1.04893	21721986	84804.4558902797	21727773	844886.964503063	21733576	875711.439276215	21738553	77723	21744340	899985	21750159	975388	21738553	0.83484	21744340	1.00255	21750159	1.04986	21738553	93099.2765080734	21744340	897695.87551743	21750159	929064.827691311	21755136	68435	21760908	896464	21766711	1043427	21755136	0.83499	21760908	1.0027	21766711	1.04955	21755136	81959.0653780285	21760908	894050.064824973	21766711	994166.07117336
183	21841997	70631	21847784	847129	21853603	915890	21841997	0.83424	21847784	1.00185	21853603	1.04931	21841997	84665.0843881857	21847784	845564.705295204	21853603	872849.777472815	21858564	77648	21864367	901508	21870155	974929	21858564	0.8345	21864367	1.00194	21870155	1.04841	21858564	93047.3337327741	21864367	899762.460825998	21870155	929911.961923294	21875131	67834	21880919	895995	21886722	1043875	21875131	0.83417	21880919	1.00186	21886722	1.04899	21875131	81319.1555678099	21880919	894331.543329408	21886722	995123.88106655
184	21962008	71016	21967795	849749	21973598	918266	21962008	0.83468	21967795	1.00251	21973598	1.04944	21962008	85081.7079599368	21967795	847621.470110024	21973598	875005.71733496	21978575	78059	21984363	901449	21990166	974618	21978575	0.83524	21984363	1.00295	21990166	1.0489	21978575	93456.9704516067	21984363	898797.547235655	21990166	929181.046810945	21995142	68046	22000930	895330	22006717	1043902	21995142	0.83497	22000930	1.00184	22006717	1.04887	21995142	81495.1435380912	22000930	893685.61846203	22006717	995263.474024426
185	22082019	70952	22087806	848993	22093625	918513	22082019	0.83446	22087806	1.00137	22093625	1.0487	22082019	85027.442897203	22087806	847831.470884888	22093625	875858.682177935	22098586	78213	22104374	898894	22110177	975644	22098586	0.83425	22104374	1.00171	22110177	1.04898	22098586	93752.4722804914	22104374	897359.515228959	22110177	930088.276230243	22115153	68453	22120941	895149	22126744	1043114	22115153	0.83475	22120941	1.00188	22126744	1.04876	22115153	82004.1928721174	22120941	893469.277757815	22126744	994616.499485106
186	22202030	70629	22207817	847693	22213621	919948	22202030	0.83375	22207817	1.00119	22213621	1.04816	22202030	84712.4437781109	22207817	846685.444321258	22213621	877678.98030835	22218613	77914	22224400	898971	22230203	974081	22218613	0.83342	22224400	1.00092	22230203	1.04884	22218613	93487.0773439562	22224400	898144.70686968	22230203	928722.207391022	22235180	68363	22240952	895454	22246755	1042080	22235180	0.83357	22240952	1.00065	22246755	1.04762	22235180	82012.3085043848	22240952	894872.332983561	22246755	994711.822989252
187	22322041	70398	22327828	848081	22333632	920019	22322041	0.83387	22327828	1.00154	22333632	1.04919	22322041	84423.2314389533	22327828	846776.963476247	22333632	876885.02559117	22338608	78156	22344396	899469	22350199	975726	22338608	0.83408	22344396	1.00207	22350199	1.04787	22338608	93703.2418952618	22344396	897610.94534314	22350199	931151.765009018	22355191	68215	22360963	893720	22366766	1039070	22355191	0.83368	22360963	1.00099	22366766	1.04816	22355191	81823.9612321274	22360963	892836.092268654	22366766	991327.659899252
188	22442052	70808	22447839	849076	22453643	920202	22442052	0.83352	22447839	1.00177	22453643	1.04892	22442052	84950.5710720799	22447839	847575.790850195	22453643	877285.207642146	22458603	78491	22464391	899954	22470194	976222	22458603	0.83389	22464391	1.00183	22470194	1.04872	22458603	94126.3236158246	22464391	898310.092530669	22470194	930870.01296819	22475171	68014	22480958	893949	22486761	1042248	22475171	0.83425	22480958	1.0017	22486761	1.04881	22475171	81527.1201678154	22480958	892431.865828092	22486761	993743.385360552
189	22562063	70251	22567850	849585	22573654	919062	22562063	0.83383	22567850	1.00218	22573654	1.04744	22562063	84250.9864120984	22567850	847736.933485003	22573654	877436.416405713	22578646	78661	22584418	898408	22590221	978342	22578646	0.834	22584418	1.00094	22590221	1.04826	22578646	94317.7458033573	22584418	897564.289567806	22590221	933300.898632019	22595197	69174	22600985	895494	22606788	1041207	22595197	0.83455	22600985	1.0017	22606788	1.04807	22595197	82887.7838356	22600985	893974.243785565	22606788	993451.77325942
190	22682074	70668	22687861	850507	22693665	922564	22682074	0.83448	22687861	1.0018	22693665	1.04799	22682074	84685.0733390854	22687861	848978.838091435	22693665	880317.560282064	22698641	78533	22704429	903235	22710232	975854	22698641	0.83397	22704429	1.00245	22710232	1.0481	22698641	94167.6559108841	22704429	901027.482667465	22710232	931069.554431829	22715208	68917	22720996	896774	22726799	1044874	22715208	0.83492	22720996	1.00257	22726799	1.04956	22715208	82543.2376754659	22720996	894475.19873924	22726799	995535.271923473
191	22802085	70755	22807872	848955	22813676	922045	22802085	0.83471	22807872	1.00266	22813676	1.04835	22802085	84765.9666231386	22807872	846702.770630124	22813676	879520.198407021	22818652	78250	22824440	899873	22830243	978695	22818652	0.83501	22824440	1.00131	22830243	1.04957	22818652	93711.4525574544	22824440	898695.708621706	22830243	932472.345817811	22835219	69305	22841007	898211	22846794	1043463	22835219	0.83493	22841007	1.00255	22846794	1.04907	22835219	83006.9586671937	22841007	895926.387711336	22846794	994655.266092825
192	22922096	70667	22927883	849436	22933687	921632	22922096	0.83475	22927883	1.00215	22933687	1.04803	22922096	84656.4839772387	22927883	847613.630694008	22933687	879394.673816589	22938663	78076	22944451	901778	22950254	978240	22938663	0.83431	22944451	1.00222	22950254	1.04862	22938663	93581.5224556819	22944451	899780.487318154	22950254	932883.217943583	22955230	68606	22961018	894923	22966821	1041958	22955230	0.83434	22961018	1.00198	22966821	1.04851	22955230	82227.8687345686	22961018	893154.553983114	22966821	993751.132559537
193	23042107	70595	23047894	847653	23053713	922361	23042107	0.83437	23047894	1.00288	23053713	1.04921	23042107	84608.7467190815	23047894	845218.769942565	23053713	879100.466064944	23058674	78388	23064462	898577	23070265	977914	23058674	0.83457	23064462	1.00162	23070265	1.04854	23058674	93926.2134991673	23064462	897123.659671332	23070265	932643.485227078	23075241	68752	23081029	897775	23086816	1044618	23075241	0.83352	23081029	1.00215	23086816	1.04897	23075241	82483.9236011134	23081029	895848.924811655	23086816	995851.168288893
194	23162118	70709	23167905	850640	23173709	924260	23162118	0.83394	23167905	1.00192	23173709	1.04824	23162118	84789.0735544524	23167905	849009.900990099	23173709	881725.559032283	23178685	79092	23184473	901497	23190276	979079	23178685	0.83366	23184473	1.00136	23190276	1.04833	23178685	94873.2097017969	23184473	900272.629224255	23190276	933941.602358036	23195252	69666	23201024	897952	23206827	1042697	23195252	0.83398	23201024	1.00127	23206827	1.04757	23195252	83534.3773231972	23201024	896813.047429764	23206827	995348.282215031
195	23282129	70658	23287932	850037	23293735	921704	23282129	0.83424	23287932	1.00267	23293735	1.04828	23282129	84697.4491752973	23287932	847773.444902111	23293735	879253.634525127	23298712	78750	23304484	901945	23310287	978957	23298712	0.83444	23304484	1.00186	23310287	1.04892	23298712	94374.6704376588	23304484	900270.496875811	23310287	933299.965678984	23315263	69373	23321051	900288	23326854	1045008	23315263	0.83386	23321051	1.00208	23326854	1.0487	23315263	83195.020746888	23321051	898419.287881207	23326854	996479.450748546
196	23402140	71155	23407927	849051	23413731	925991	23402140	0.83406	23407927	1.00138	23413731	1.04855	23402140	85311.608277582	23407927	847880.924324432	23413731	883115.731247914	23418691	79263	23424495	900280	23430298	979484	23418691	0.83432	23424495	1.00229	23430298	1.04905	23418691	95003.1163102886	23424495	898223.069171597	23430298	933686.668890901	23435274	69016	23441046	896995	23446849	1044661	23435274	0.83379	23441046	1.00196	23446849	1.04877	23435274	82773.8399357152	23441046	895240.328955248	23446849	996082.077099841
197	23522151	71074	23527938	846081	23533742	925961	23522151	0.83386	23527938	1.00125	23533742	1.04916	23522151	85234.9315232773	23527938	845024.719101124	23533742	882573.677990011	23538718	78673	23544490	900212	23550309	981796	23538718	0.83341	23544490	1.00122	23550309	1.04867	23538718	94398.9152997924	23544490	899115.079602884	23550309	936229.700477748	23555285	69466	23561073	895464	23566876	1043495	23555285	0.83429	23561073	1.00135	23566876	1.04837	23555285	83263.6133718491	23561073	894256.753382933	23566876	995349.924167994
198	23642162	71157	23647949	848440	23653753	926101	23642162	0.83452	23647949	1.00169	23653753	1.04916	23642162	85266.9798207353	23647949	847008.555541135	23653753	882707.118075413	23658729	78531	23664517	901504	23670320	978820	23658729	0.8335	23664517	1.00099	23670320	1.04782	23658729	94218.3563287343	23664517	900612.393730207	23670320	934148.995056403	23675296	69630	23681084	898775	23686872	1045279	23675296	0.83348	23681084	1.0015	23686872	1.04826	23675296	83541.2967317752	23681084	897428.856714928	23686872	997156.239864156
199	23762173	70844	23767960	850495	23773764	926325	23762173	0.83409	23767960	1.00213	23773764	1.04838	23762173	84935.6784040092	23767960	848687.296059394	23773764	883577.519601671	23778740	79097	23784512	900997	23790331	982728	23778740	0.834	23784512	1.00179	23790331	1.04838	23778740	94840.5275779377	23784512	899387.097096198	23790331	937377.668402679	23795307	69951	23801095	897622	23806883	1046598	23795307	0.83345	23801095	1.00133	23806883	1.04784	23795307	83929.4498770172	23801095	896429.748434582	23806883	998814.704535044
