WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
90	10680979	56374	10686767	789341	10692570	581607	10680979	0.83698	10686767	1.00334	10692570	1.05475	10680979	67354.058639394	10686767	786713.377319752	10692570	551416.923441574	10697547	39251	10703334	774398	10709153	866842	10697547	0.83753	10703334	1.00324	10709153	1.05603	10697547	46865.1869186775	10703334	771897.053546509	10709153	820849.7864644	10714130	20983	10719917	786627	10725720	1237499	10714130	0.8379	10719917	1.00377	10725720	1.05514	10714130	25042.3678243227	10719917	783672.55446965	10725720	1172829.19802112
91	10800990	56396	10806778	789373	10812581	580564	10800990	0.83724	10806778	1.00251	10812581	1.05402	10800990	67359.419043524	10806778	787396.634447537	10812581	550809.282556308	10817558	39278	10823330	774947	10829133	855190	10817558	0.83657	10823330	1.00316	10829133	1.05465	10817558	46951.241378486	10823330	772505.88141473	10829133	810875.645948893	10834109	21166	10839881	786250	10845685	1231606	10834109	0.83658	10839881	1.00241	10845685	1.05472	10834109	25300.6287503885	10839881	784359.693139534	10845685	1167708.96541262
92	10921001	56747	10926805	790402	10932608	577725	10921001	0.83722	10926805	1.00288	10932608	1.05466	10921001	67780.2728076252	10926805	788132.179323548	10932608	547783.171827888	10937584	40108	10943356	774092	10949160	844943	10937584	0.83725	10943356	1.00331	10949160	1.05515	10937584	47904.4490892804	10943356	771538.208529767	10949160	800779.983888547	10954120	21508	10959908	786422	10965711	1225563	10954120	0.83753	10959908	1.00283	10965711	1.05488	10954120	25680.2741394338	10959908	784202.706341055	10965711	1161803.23828303
93	11041012	56660	11046785	789388	11052603	578864	11041012	0.83687	11046785	1.00282	11052603	1.0553	11041012	67704.6614169465	11046785	787168.18571628	11052603	548530.275750971	11057595	40524	11063383	772621	11069186	834514	11057595	0.83734	11063383	1.00318	11069186	1.05538	11057595	48396.1114959276	11063383	770171.853505852	11069186	790723.720366124	11074163	21754	11079966	787267	11085769	1218481	11074163	0.83694	11079966	1.00366	11085769	1.05579	11074163	25992.3053026501	11079966	784396.110236534	11085769	1154094.09068091
94	11161024	56746	11166811	788579	11172614	575810	11161024	0.83741	11166811	1.00318	11172614	1.05565	11161024	67763.6999796993	11166811	786079.267927989	11172614	545455.406621513	11177591	40627	11183363	773129	11189182	824632	11177591	0.83664	11183363	1.00357	11189182	1.0552	11177591	48559.7150506789	11183363	770378.747870104	11189182	781493.555724033	11194142	21890	11199930	786007	11205733	1205839	11194142	0.83734	11199930	1.00282	11205733	1.05453	11194142	26142.3077841737	11199930	783796.693324824	11205733	1143484.77520791
95	11281035	56952	11286822	786733	11292625	573292	11281035	0.83658	11286822	1.00188	11292625	1.05421	11281035	68077.1713404576	11286822	785256.717371342	11292625	543811.953975015	11297602	41012	11303389	772635	11309193	814074	11297602	0.83689	11303389	1.00251	11309193	1.05467	11297602	49005.2456117291	11303389	770700.541640482	11309193	771875.562972304	11314153	22134	11319941	785013	11325744	1199296	11314153	0.83685	11319941	1.00253	11325744	1.05557	11314153	26449.1844416562	11319941	783031.929219076	11325744	1136159.61044744
96	11401046	57215	11406833	790307	11412636	573106	11401046	0.83683	11406833	1.00295	11412636	1.0558	11401046	68371.1148022896	11406833	787982.451767287	11412636	542816.821367683	11417613	41377	11423400	774234	11429188	806791	11417613	0.83702	11423400	1.00333	11429188	1.05521	11417613	49433.7052878067	11423400	771664.357688896	11429188	764578.614683333	11434180	22022	11439968	789134	11445771	1189675	11434180	0.83688	11439968	1.00291	11445771	1.05516	11434180	26314.4058885384	11439968	786844.283136074	11445771	1127483.03574813
97	11521057	57043	11526844	788231	11532647	569470	11521057	0.83705	11526844	1.0028	11532647	1.05499	11521057	68147.6614300221	11526844	786030.115676107	11532647	539787.106986796	11537624	41724	11543396	772281	11549199	797918	11537624	0.83703	11543396	1.00216	11549199	1.05467	11537624	49847.675710548	11543396	770616.468428195	11549199	756557.027316602	11554175	22255	11559963	786712	11565766	1182292	11554175	0.83691	11559963	1.00319	11565766	1.05523	11554175	26591.8677038152	11559963	784210.368923135	11565766	1120411.66380789
98	11641068	56796	11646855	789842	11652674	569320	11641068	0.83694	11646855	1.00224	11652674	1.05462	11641068	67861.4954477024	11646855	788076.708173691	11652674	539834.253095902	11657650	41915	11663438	775344	11669226	788744	11657650	0.83648	11663438	1.00262	11669226	1.05438	11657650	50108.7892119357	11663438	773317.907083442	11669226	748064.265255411	11674218	22342	11680005	787138	11685808	1170439	11674218	0.83629	11680005	1.00215	11685808	1.0542	11674218	26715.6130050581	11680005	785449.284039315	11685808	1110262.75848985
99	11761079	57538	11766866	789434	11772669	566331	11761079	0.83699	11766866	1.00263	11772669	1.05446	11761079	68743.9515406397	11766866	787363.234692758	11772669	537081.539366121	11777646	42061	11783433	773902	11789237	780457	11777646	0.83646	11783433	1.00263	11789237	1.05436	11777646	50284.5324343065	11783433	771871.976701276	11789237	740218.71087674	11794213	22645	11800001	784670	11805804	1161941	11794213	0.83692	11800001	1.00154	11805804	1.05472	11794213	27057.5443292071	11800001	783463.466261957	11805804	1101658.26001214
100	11881090	57197	11886862	787896	11892665	564531	11881090	0.83657	11886862	1.002	11892665	1.05378	11881090	68370.8476278136	11886862	786323.353293413	11892665	535719.979502363	11897641	42319	11903429	773303	11909216	770164	11897641	0.8366	11903429	1.00292	11909216	1.05386	11897641	50584.5087257949	11903429	771051.529533762	11909216	730802.952953903	11914193	23020	11919996	784257	11925799	1150100	11914193	0.83646	11919996	1.00199	11925799	1.05412	11914193	27520.7421753581	11919996	782699.428138005	11925799	1091052.25211551
101	12001101	57115	12006888	788236	12012707	564793	12001101	0.83637	12006888	1.00173	12012707	1.05474	12001101	68289.1543216519	12006888	786874.70675731	12012707	535480.781993667	12017683	42786	12023471	772305	12029274	764262	12017683	0.83728	12023471	1.00213	12029274	1.05319	12017683	51101.1847888401	12023471	770663.486773173	12029274	725663.935282333	12034251	23217	12040038	784142	12045841	1139839	12034251	0.83739	12040038	1.00188	12045841	1.05419	12034251	27725.4325941318	12040038	782670.579310896	12045841	1081246.26490481
102	12121112	57394	12126899	788884	12132702	562874	12121112	0.83651	12126899	1.003	12132702	1.05482	12121112	68611.2539001327	12126899	786524.426719841	12132702	533620.902144442	12137679	42989	12143466	769393	12149270	757211	12137679	0.83681	12143466	1.0027	12149270	1.05489	12137679	51372.4740383122	12143466	767321.232671786	12149270	717810.387812947	12154262	23543	12160034	785140	12165837	1134438	12154262	0.83666	12160034	1.00245	12165837	1.05529	12154262	28139.2680419764	12160034	783221.108284702	12165837	1075001.18450852
103	12241123	58484	12246910	789264	12252713	561500	12241123	0.83655	12246910	1.00256	12252713	1.0539	12241123	69910.9437570976	12246910	787248.64347271	12252713	532782.99648923	12257690	43025	12263477	772648	12269265	747741	12257690	0.83645	12263477	1.00233	12269265	1.05416	12257690	51437.6232888995	12263477	770851.915037962	12269265	709324.011535251	12274257	23604	12280029	782932	12285832	1120986	12274257	0.83693	12280029	1.00337	12285832	1.05631	12274257	28203.0755260297	12280029	780302.380976111	12285832	1061228.23792258
104	12361134	57580	12366937	787556	12372740	559438	12361134	0.83758	12366937	1.00316	12372740	1.05624	12361134	68745.6720552067	12366937	785075.162486543	12372740	529650.45822919	12377716	43312	12383488	771724	12389292	742969	12377716	0.83701	12383488	1.00277	12389292	1.05504	12377716	51746.0962234621	12383488	769592.229524218	12389292	704209.31907795	12394268	23880	12400056	783553	12405874	1113085	12394268	0.83707	12400056	1.00303	12405874	1.05545	12394268	28528.0800888815	12400056	781186.006400606	12405874	1054607.03965133
105	12481145	58292	12486932	787814	12492735	558493	12481145	0.83721	12486932	1.00226	12492735	1.05517	12481145	69626.4975334743	12486932	786037.555125417	12492735	529291.962432594	12497712	44030	12503499	771203	12509287	737372	12497712	0.83644	12503499	1.00344	12509287	1.05567	12497712	52639.758978528	12503499	768559.156501635	12509287	698487.216649142	12514263	24195	12520051	784957	12525854	1101511	12514263	0.83731	12520051	1.00346	12525854	1.05532	12514263	28896.1077737039	12520051	782250.413569051	12525854	1043769.66228253
106	12601156	58079	12606943	788640	12612746	558946	12601156	0.83749	12606943	1.00288	12612746	1.05611	12601156	69348.8877479134	12606943	786375.239310785	12612746	529249.794055543	12617723	44167	12623510	771363	12629298	732410	12617723	0.83779	12623510	1.00299	12629298	1.05562	12617723	52718.4616670049	12623510	769063.500134598	12629298	693819.745741839	12634290	24653	12640078	783905	12645881	1092969	12634290	0.83741	12640078	1.00328	12645881	1.0553	12634290	29439.5815669744	12640078	781342.197591899	12645881	1035695.06301526
107	12721167	58114	12726954	786198	12732757	555752	12721167	0.83675	12726954	1.00277	12732757	1.05555	12721167	69452.0466089035	12726954	784026.247294993	12732757	526504.665814031	12737734	44359	12743506	770965	12749309	723647	12737734	0.83765	12743506	1.00386	12749309	1.05519	12737734	52956.485405599	12743506	768000.518000518	12749309	685797.818402373	12754301	24871	12760089	784112	12765892	1079844	12754301	0.83705	12760089	1.00274	12765892	1.05522	12754301	29712.6814407741	12760089	781969.403833496	12765892	1023335.41820663
108	12841178	58230	12846965	789482	12852768	555582	12841178	0.83725	12846965	1.00328	12852768	1.05517	12841178	69549.1191400418	12846965	786900.96483534	12852768	526533.165271947	12857745	44674	12863532	772123	12869320	717592	12857745	0.83737	12863532	1.00325	12869320	1.05507	12857745	53350.3708038263	12863532	769621.729379517	12869320	680136.86295696	12874297	25320	12880084	782754	12885903	1069010	12874297	0.83761	12880084	1.00283	12885903	1.05558	12874297	30228.8654624467	12880084	780545.057487311	12885903	1012722.86326001
109	12961189	58502	12966976	788201	12972779	554852	12961189	0.8373	12966976	1.00282	12972779	1.05549	12961189	69869.8196584259	12966976	785984.523643326	12972779	525681.910771301	12977756	45042	12983544	770634	12989347	713026	12977756	0.83697	12983544	1.0029	12989347	1.05477	12977756	53815.5489444066	12983544	768405.623691295	12989347	676001.403149502	12994323	25449	13000111	783851	13005914	1057553	12994323	0.83655	13000111	1.00239	13005914	1.0553	12994323	30421.3734982966	13000111	781982.062869741	13005914	1002134.93793234
110	13081200	59281	13086987	789180	13092806	555105	13081200	0.83658	13086987	1.00286	13092806	1.0551	13081200	70861.1250567788	13086987	786929.381967573	13092806	526116.007961331	13097767	45667	13103555	770950	13109373	708280	13097767	0.83733	13103555	1.00317	13109373	1.05516	13097767	54538.8317628653	13103555	768513.811218438	13109373	671253.648735737	13114334	25628	13120122	785246	13125925	1049442	13114334	0.83709	13120122	1.00256	13125925	1.05534	13114334	30615.5849430766	13120122	783240.903287584	13125925	994411.279777133
111	13201211	58530	13206983	788466	13212786	552651	13201211	0.83734	13206983	1.00297	13212786	1.05519	13201211	69899.9211789715	13206983	786131.190364617	13212786	523745.486594831	13217762	45317	13223534	771125	13229338	701977	13217762	0.83677	13223534	1.00274	13229338	1.05494	13217762	54157.0562998195	13223534	769017.890978718	13229338	665418.886382164	13234330	26549	13240102	783678	13245905	1036054	13234330	0.83705	13240102	1.00256	13245905	1.05417	13234330	31717.3406606535	13240102	781676.907117779	13245905	982814.916000266
112	13321222	58788	13327009	790950	13332813	552008	13321222	0.83785	13327009	1.00356	13332813	1.05439	13321222	70165.304052038	13327009	788144.206624417	13332813	523533.038059921	13337789	45402	13343577	770712	13349380	695855	13337789	0.83703	13343577	1.00221	13349380	1.05487	13337789	54241.7834486219	13343577	769012.482413866	13349380	659659.484107047	13354356	26458	13360144	783987	13365947	1022743	13354356	0.83672	13360144	1.00231	13365947	1.05492	13354356	31621.0918825892	13360144	782180.163821572	13365947	969498.16099799
113	13441233	58651	13447020	785633	13452824	550669	13441233	0.83682	13447020	1.00311	13452824	1.05517	13441233	70087.9520087952	13447020	783197.256532185	13452824	521877.043509577	13457800	45390	13463588	768963	13469391	690952	13457800	0.83675	13463588	1.00293	13469391	1.0543	13457800	54245.5930684195	13463588	766716.520594658	13469391	655365.645451959	13474367	26782	13480155	783351	13485942	1011930	13474367	0.83617	13480155	1.0023	13485942	1.05463	13474367	32029.3720176519	13480155	781553.427117629	13485942	959511.86672103
114	13561244	59063	13567031	788520	13572835	552119	13561244	0.83727	13567031	1.00228	13572835	1.05518	13561244	70542.3579012744	13567031	786726.264117812	13572835	523246.270778445	13577811	46152	13583583	769863	13589386	686263	13577811	0.83695	13583583	1.0038	13589386	1.05465	13577811	55143.0790369795	13583583	766948.595337717	13589386	650702.128668279	13594363	27392	13600150	783066	13605938	1002836	13594363	0.837	13600150	1.00275	13605938	1.05481	13594363	32726.403823178	13600150	780918.474195961	13605938	950726.671154047
115	13681255	58873	13687042	787239	13692846	549395	13681255	0.83599	13687042	1.00218	13692846	1.05405	13681255	70423.0911853013	13687042	785526.552116386	13692846	521222.902139367	13697822	46539	13703625	770837	13709413	683185	13697822	0.83605	13703625	1.00285	13709413	1.05506	13697822	55665.331020872	13703625	768646.357880042	13709413	647531.893920725	13714389	27809	13720161	781760	13725964	991698	13714389	0.83686	13720161	1.00207	13725964	1.05404	13714389	33230.1699208948	13720161	780145.099643738	13725964	940854.237030853
116	13801266	58498	13807053	789015	13812857	547800	13801266	0.83712	13807053	1.00286	13812857	1.05496	13801266	69880.0649847095	13807053	786764.852521788	13812857	519261.393796921	13817833	46597	13823621	769208	13829424	679671	13817833	0.83721	13823621	1.00349	13829424	1.05654	13817833	55657.4813965433	13823621	766532.800526164	13829424	643298.881253904	13834400	27853	13840188	781739	13845975	979734	13834400	0.83759	13840188	1.00315	13845975	1.05529	13834400	33253.7398966081	13840188	779284.254598016	13845975	928402.619185248
117	13921277	59347	13927064	787724	13932868	547329	13921277	0.83648	13927064	1.00259	13932868	1.05404	13921277	70948.4984697781	13927064	785689.065320819	13932868	519267.769724109	13937844	46856	13943616	769308	13949435	674802	13937844	0.83714	13943616	1.00326	13949435	1.05552	13937844	55971.5220871061	13943616	766808.205250882	13949435	639307.639836289	13954396	28789	13960183	781818	13965986	969209	13954396	0.83683	13960183	1.00286	13965986	1.05512	13954396	34402.4473309991	13960183	779588.377241091	13965986	918577.03389188
118	14041288	59025	14047075	788609	14052879	546223	14041288	0.83692	14047075	1.00341	14052879	1.05527	14041288	70526.4541413755	14047075	785928.982170798	14052879	517614.449382622	14057855	47298	14063643	772801	14069446	670096	14057855	0.83742	14063643	1.00377	14069446	1.05481	14057855	56480.6190442072	14063643	769898.482720145	14069446	635276.495292991	14074422	28986	14080210	781896	14086013	958366	14074422	0.83722	14080210	1.00286	14086013	1.05476	14074422	34621.7242779676	14080210	779666.15479728	14086013	908610.489590049
119	14161299	58848	14167086	789354	14172890	548074	14161299	0.83784	14167086	1.00329	14172890	1.05537	14161299	70237.7542251504	14167086	786765.541368896	14172890	519319.290864815	14177866	47467	14183654	768988	14189457	666568	14177866	0.83698	14183654	1.00362	14189457	1.05525	14177866	56712.2272933642	14183654	766214.304218728	14189457	631668.325041459	14194433	29598	14200221	782037	14206008	948599	14194433	0.83701	14200221	1.00288	14206008	1.05575	14194433	35361.584688355	14200221	779791.20134014	14206008	898507.222353777
120	14281310	59040	14287082	787230	14292901	546156	14281310	0.83755	14287082	1.00317	14292901	1.05489	14281310	70491.3139514059	14287082	784742.366697569	14292901	517737.394420271	14297861	47938	14303633	769598	14309437	662437	14297861	0.83733	14303633	1.00371	14309437	1.0556	14297861	57251.0240884717	14303633	766753.345089717	14309437	627545.47176961	14314429	29651	14320216	783051	14326004	934702	14314429	0.83747	14320216	1.00337	14326004	1.05645	14314429	35405.4473593084	14320216	780420.981293043	14326004	884757.442377775
121	14401321	59141	14407108	788257	14412912	544888	14401321	0.83737	14407108	1.00282	14412912	1.05436	14401321	70627.0824127924	14407108	786040.366167408	14412912	516795.022572935	14417888	47452	14423660	771541	14429463	658597	14417888	0.837	14423660	1.00332	14429463	1.05512	14417888	56692.9510155317	14423660	768987.95997289	14429463	624191.561149443	14434440	30387	14440227	780936	14446030	924533	14434440	0.83664	14440227	1.00302	14446030	1.05591	14434440	36320.281124498	14440227	778584.674283664	14446030	875579.358089231
122	14521332	59233	14527119	786170	14532923	542912	14521332	0.83683	14527119	1.00268	14532923	1.05479	14521332	70782.5962262347	14527119	784068.695895001	14532923	514710.985125001	14537899	47998	14543687	768443	14549474	656283	14537899	0.83677	14543687	1.00236	14549474	1.05471	14537899	57361.043058427	14543687	766633.744363303	14549474	622240.236652729	14554451	30463	14560238	781952	14566026	912545	14554451	0.83707	14560238	1.00333	14566026	1.05564	14554451	36392.4164048407	14560238	779356.742048977	14566026	864447.160016672
123	14641343	59205	14647130	787748	14652949	543595	14641343	0.83728	14647130	1.00359	14652949	1.05597	14641343	70711.1121727499	14647130	784930.100937634	14652949	514782.616930405	14657910	48109	14663698	771237	14669501	654456	14657910	0.83636	14663698	1.00331	14669501	1.05585	14657910	57521.8805299154	14663698	768692.627403295	14669501	619838.045176872	14674477	31171	14680265	779792	14686068	903059	14674477	0.83686	14680265	1.00254	14686068	1.05573	14674477	37247.5682909925	14680265	777816.346479941	14686068	855388.214789766
124	14761354	60146	14767141	787879	14772960	544537	14761354	0.83681	14767141	1.00358	14772960	1.05533	14761354	71875.3360978	14767141	785068.454931346	14772960	515987.416258422	14777921	48146	14783693	769532	14789496	650238	14777921	0.83696	14783693	1.00361	14789496	1.05558	14777921	57524.8518447716	14783693	766763.98202489	14789496	616000.682089467	14794473	31716	14800260	782675	14806064	892227	14794473	0.83728	14800260	1.00347	14806064	1.05538	14794473	37879.8012612268	14800260	779968.509272823	14806064	845408.288957532
125	14881365	59521	14887152	786544	14892956	541937	14881365	0.83699	14887152	1.00257	14892956	1.05488	14881365	71113.1554737811	14887152	784527.763647426	14892956	513742.795389049	14897916	48351	14903704	767691	14909507	646674	14897916	0.83726	14903704	1.00268	14909507	1.05492	14897916	57749.0863053293	14903704	765639.08724618	14909507	613007.621431009	14914484	31901	14920256	780865	14926059	881069	14914484	0.83695	14920256	1.00281	14926059	1.05561	14914484	38115.7775255392	14920256	778676.917860811	14926059	834653.896799007
126	15001376	60214	15007163	786912	15013013	542439	15001376	0.83737	15007163	1.00322	15013013	1.05495	15001376	71908.4753454268	15007163	784386.276190666	15013013	514184.558509882	15017990	49017	15023777	770813	15029581	643572	15017990	0.83682	15023777	1.00346	15029581	1.05583	15017990	58575.3208575321	15023777	768155.18306659	15029581	609541.308733414	15034542	32192	15040345	779034	15046148	869482	15034542	0.83718	15040345	1.00291	15046148	1.05602	15034542	38452.9014071048	15040345	776773.588856428	15046148	823357.51216833
127	15121387	60004	15127159	786680	15132978	540823	15121387	0.83717	15127159	1.00368	15132978	1.05598	15121387	71674.809178542	15127159	783795.632073968	15132978	512152.692285839	15137954	49010	15143742	769488	15149545	640157	15137954	0.83686	15143742	1.00284	15149545	1.05595	15137954	58564.1564897354	15143742	767308.842886203	15149545	606237.984753066	15154521	33043	15160309	781259	15166112	862224	15154521	0.83764	15160309	1.00327	15166112	1.05593	15154521	39447.7341101189	15160309	778712.609766065	15166112	816554.127641037
128	15241398	60062	15247201	788244	15253004	540268	15241398	0.83774	15247201	1.00312	15253004	1.05639	15241398	71695.2753837706	15247201	785792.327936837	15253004	511428.544382283	15257981	49137	15263768	768893	15269572	638955	15257981	0.83749	15263768	1.00333	15269572	1.05526	15257981	58671.7453342727	15263768	766341.084189648	15269572	605495.328165571	15274532	32830	15280336	779959	15286139	851461	15274532	0.83763	15280336	1.00307	15286139	1.05604	15274532	39193.9161682366	15280336	777571.854406971	15286139	806277.224347563
129	15361409	59977	15367196	788842	15373000	539401	15361409	0.83757	15367196	1.00296	15373000	1.05475	15361409	71608.3431832563	15367196	786513.918800351	15373000	511401.753970135	15377976	49490	15383764	768104	15389551	637229	15377976	0.83711	15383764	1.00307	15389551	1.05598	15377976	59120.0678524925	15383764	765753.137866749	15389551	603447.981969355	15394543	33546	15400331	780739	15406134	841693	15394543	0.83669	15400331	1.00276	15406134	1.05531	15394543	40093.7025660639	15400331	778590.09134788	15406134	797578.910462329
130	15481420	59781	15487208	786673	15493011	540350	15481420	0.83667	15487208	1.00266	15493011	1.05511	15481420	71451.1097565348	15487208	784586.00123671	15493011	512126.697690288	15497987	49760	15503775	768519	15509578	634375	15497987	0.83778	15503775	1.00303	15509578	1.05513	15497987	59395.0679175917	15503775	766197.42181191	15509578	601229.232416859	15514570	33682	15520358	779528	15526145	830966	15514570	0.83738	15520358	1.00247	15526145	1.05574	15514570	40223.0767393537	15520358	777607.309944437	15526145	787093.413150965
131	15601431	60537	15607219	786965	15613022	539381	15601431	0.83698	15607219	1.00284	15613022	1.05526	15601431	72327.893139621	15607219	784736.348769494	15613022	511135.644296192	15617998	50123	15623786	767535	15629605	629918	15617998	0.83762	15623786	1.00254	15629605	1.05457	15617998	59839.7841503307	15623786	765590.400383027	15629605	597322.13129522	15634581	34217	15640369	780698	15646172	822594	15634581	0.83692	15640369	1.00304	15646172	1.05492	15634581	40884.4333986522	15640369	778331.87111182	15646172	779769.082015698
132	15721442	60269	15727230	788447	15733033	539983	15721442	0.83795	15727230	1.00331	15733033	1.0557	15721442	71924.3391610478	15727230	785845.85023572	15733033	511492.848347068	15738025	50048	15743797	770124	15749616	630874	15738025	0.83713	15743797	1.00387	15749616	1.05563	15738025	59785.2185443121	15743797	767155.109725363	15749616	597627.956765154	15754592	34514	15760380	781005	15766183	814428	15754592	0.83728	15760380	1.00313	15766183	1.05539	15754592	41221.5746225874	15760380	778568.081903642	15766183	771684.401027108
133	15841453	60801	15847241	788530	15853044	538671	15841453	0.83783	15847241	1.00339	15853044	1.0555	15841453	72569.6143609085	15847241	785865.914549677	15853044	510346.755092373	15858020	50383	15863808	771536	15869611	627358	15858020	0.83735	15863808	1.00372	15869611	1.05635	15858020	60169.5826118111	15863808	768676.5233332	15869611	593892.175888673	15874587	34935	15880375	783416	15886178	806314	15874587	0.83828	15880375	1.00415	15886178	1.05606	15874587	41674.619458892	15880375	780178.260220087	15886178	763511.542904759
134	15961464	60276	15967252	790187	15973055	538876	15961464	0.83794	15967252	1.00411	15973055	1.05634	15961464	71933.5513282574	15967252	786952.624712432	15973055	510134.994414677	15978031	50488	15983819	770831	15989622	626012	15978031	0.83788	15983819	1.00458	15989622	1.05702	15978031	60256.8386881176	15983819	767316.689561807	15989622	592242.341677546	15994598	35222	16000386	780580	16006174	798797	15994598	0.83803	16000386	1.00364	16006174	1.05593	15994598	42029.5216161713	16000386	777748.993663067	16006174	756486.698928906
135	16081475	60615	16087263	788286	16093066	538835	16081475	0.8381	16087263	1.00497	16093066	1.05686	16081475	72324.3049755399	16087263	784387.593659512	16093066	509845.201824272	16098042	50786	16103830	769909	16109649	624743	16098042	0.83819	16103830	1.00469	16109649	1.0575	16098042	60590.081007886	16103830	766314.982730992	16109649	590773.522458629	16114625	35919	16120413	779842	16126216	789662	16114625	0.83815	16120413	1.00426	16126216	1.05656	16114625	42855.0975362405	16120413	776533.965307789	16126216	747389.641856591
136	16201486	60254	16207274	788418	16213077	539418	16201486	0.83875	16207274	1.00459	16213077	1.0562	16201486	71837.8539493294	16207274	784815.695955564	16213077	510715.773527741	16218053	51210	16223841	769998	16229644	623721	16218053	0.83836	16223841	1.00448	16229644	1.05742	16218053	61083.5440622167	16223841	766563.794201975	16229644	589851.71455051	16234636	35890	16240408	782317	16246227	781426	16234636	0.83826	16240408	1.0043	16246227	1.05554	16234636	42814.8784386706	16240408	778967.440007966	16246227	740309.225609641
137	16321497	60742	16327285	789741	16333088	538480	16321497	0.83822	16327285	1.00489	16333088	1.05617	16321497	72465.4625277374	16327285	785897.958980585	16333088	509842.165560469	16338064	50964	16343852	769808	16349655	621154	16338064	0.83835	16343852	1.00468	16349655	1.05646	16338064	60790.8391483271	16343852	766222.0806625	16349655	587957.897128145	16354631	36677	16360419	781811	16366222	774403	16354631	0.83863	16360419	1.0044	16366222	1.05687	16354631	43734.4240010493	16360419	778386.101154918	16366222	732732.502578368
138	16441508	61112	16447296	788761	16453099	538570	16441508	0.83822	16447296	1.00412	16453099	1.05645	16441508	72906.8740903343	16447296	785524.638489423	16453099	509792.228690426	16458091	51424	16463878	768792	16469682	618196	16458091	0.83792	16463878	1.00432	16469682	1.05723	16458091	61371.0139392782	16463878	765485.104349211	16469682	584731.799135477	16474720	36597	16480508	780958	16486327	766702	16474720	0.83824	16480508	1.00465	16486327	1.05683	16474720	43659.3338423363	16480508	777343.353406659	16486327	725473.349545338
139	16561519	61228	16567307	786972	16573110	538712	16561519	0.83886	16567307	1.00415	16573110	1.05681	16561519	72989.5334143957	16567307	783719.563810188	16573110	509752.935721653	16578102	51543	16583874	770415	16589677	616188	16578102	0.8386	16583874	1.00479	16589677	1.05645	16578102	61463.1528738374	16583874	766742.304362105	16589677	583262.814141701	16594669	36827	16600441	780930	16606244	759114	16594669	0.83861	16600441	1.00533	16606244	1.05747	16594669	43914.3344343616	16600441	776789.710841217	16606244	717858.662657097
140	16681530	60781	16687318	788526	16693121	536750	16681530	0.83855	16687318	1.00473	16693121	1.05682	16681530	72483.4535805855	16687318	784813.83058135	16693121	507891.599326281	16698097	51215	16703885	770410	16709688	615074	16698097	0.83846	16703885	1.00491	16709688	1.05711	16698097	61082.222169215	16703885	766645.76927287	16709688	581844.84112344	16714664	37340	16720452	780309	16726240	751982	16714664	0.83913	16720452	1.00489	16726240	1.05701	16714664	44498.4686520563	16720452	776511.857019176	16726240	711423.732982659
141	16801541	60659	16807329	788984	16813132	537487	16801541	0.83836	16807329	1.00501	16813132	1.05699	16801541	72354.3585094709	16807329	785050.89501597	16813132	508507.176037616	16818108	51899	16823896	768328	16829699	615115	16818108	0.83854	16823896	1.00481	16829699	1.05756	16818108	61892.0981706299	16823896	764650.033339637	16829699	581636.030107039	16834691	37536	16840463	782036	16846266	744459	16834691	0.83904	16840463	1.00505	16846266	1.05612	16834691	44736.8421052632	16840463	778106.561862594	16846266	704900.011362345
142	16921552	61120	16927340	791334	16933143	537862	16921552	0.83878	16927340	1.00505	16933143	1.05759	16921552	72867.7364744033	16927340	787357.842893388	16933143	508573.265632239	16938135	51861	16943907	770864	16949710	611923	16938135	0.83871	16943907	1.00451	16949710	1.05723	16938135	61834.2454483671	16943907	767403.012414013	16949710	578798.36932361	16954686	37938	16960458	783183	16966262	737631	16954686	0.83959	16960458	1.00488	16966262	1.05698	16954686	45186.3409521314	16960458	779379.627418199	16966262	697866.563227308
143	17041563	60989	17047351	790361	17053154	536382	17041563	0.83914	17047351	1.0051	17053154	1.0575	17041563	72680.3632290202	17047351	786350.611879415	17053154	507217.021276596	17058130	52173	17063902	770371	17069705	608924	17058130	0.83886	17063902	1.00476	17069705	1.05794	17058130	62195.1219512195	17063902	766721.406106931	17069705	575575.174395523	17074682	38526	17080470	780079	17086273	731321	17074682	0.83858	17080470	1.00557	17086273	1.0577	17074682	45941.9494860359	17080470	775758.027785236	17086273	691425.735085563
