HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/22/2025 12:06 PM
Export Time Stamp:	9/22/2025 5:28 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
91	10800990	50498	10806778	883303	10812581	1021227	10800990	0.84308	10806778	1.01253	10812581	1.06016	10800990	59897.0441713717	10806778	872372.176626865	10812581	963276.297917296	10817542	44505	10823330	924382	10829117	1202787	10817542	0.84303	10823330	1.01191	10829117	1.06086	10817542	52791.7155973097	10823330	913502.188929846	10829117	1133784.85379786	10834109	23790	10839897	917768	10845700	1833692	10834109	0.84377	10839897	1.01205	10845700	1.06145	10834109	28194.8872323026	10839897	906840.571118028	10845700	1727534.97574073
92	10921001	51185	10926789	882899	10932592	1010441	10921001	0.84295	10926789	1.0115	10932592	1.05975	10921001	60721.2764695415	10926789	872861.097380128	10932592	953471.101674923	10937569	45137	10943356	924922	10949175	1178866	10937569	0.84271	10943356	1.01173	10949175	1.06035	10937569	53561.7234873207	10943356	914198.452156208	10949175	1111770.64176923	10954152	23624	10959924	918669	10965727	1826188	10954152	0.84259	10959924	1.01249	10965727	1.06155	10954152	28037.3609940778	10959924	907336.368754259	10965727	1720303.33003627
93	11041012	50971	11046816	881783	11052603	1002673	11041012	0.84238	11046816	1.0115	11052603	1.05984	11041012	60508.3216600584	11046816	871757.785467128	11052603	946060.726147343	11057580	45616	11063367	925536	11069171	1153084	11057580	0.84251	11063367	1.01123	11069171	1.05931	11057580	54142.977531424	11063367	915257.656517311	11069171	1088523.6616288	11074147	24124	11079935	917881	11085738	1812531	11074147	0.84354	11079935	1.01167	11085738	1.06066	11074147	28598.5252625839	11079935	907292.891950933	11085738	1708870.89170894
94	11161024	51153	11166811	884117	11172630	996638	11161024	0.84285	11166811	1.01208	11172630	1.06006	11161024	60690.5143263926	11166811	873564.342739705	11172630	940171.311057865	11177591	46010	11183394	923310	11189197	1130778	11177591	0.84272	11183394	1.01161	11189197	1.0603	11177591	54597.0191760015	11183394	912713.397455541	11189197	1066469.86701877	11194174	24401	11199961	916539	11205764	1801795	11194174	0.84334	11199961	1.01111	11205764	1.06022	11194174	28933.7633694595	11199961	906468.138975977	11205764	1699453.88692913
95	11281035	51621	11286822	882862	11292641	986937	11281035	0.84251	11286822	1.01097	11292641	1.06013	11281035	61270.489371046	11286822	873282.095413316	11292641	930958.467357777	11297602	46850	11303389	923978	11309193	1102814	11297602	0.84234	11303389	1.01089	11309193	1.06002	11297602	55618.871239642	11303389	914024.275638299	11309193	1040370.93639743	11314169	24358	11319957	913873	11325760	1787157	11314169	0.84289	11319957	1.01047	11325760	1.05955	11314169	28898.195494074	11319957	904403.891258523	11325760	1686713.22731348
96	11401046	51779	11406833	878018	11412652	978062	11401046	0.84272	11406833	1.01117	11412652	1.05992	11401046	61442.7093221948	11406833	868318.878131274	11412652	922769.642991924	11417597	47443	11423400	924106	11429204	1079748	11417597	0.84214	11423400	1.01112	11429204	1.06044	11417597	56336.2386301565	11423400	913942.954347654	11429204	1018207.53649429	11434196	24326	11439968	916370	11445755	1779800	11434196	0.84286	11439968	1.01213	11445755	1.06034	11434196	28861.2580974302	11439968	905387.6478318	11445755	1678518.21113982
97	11521057	51853	11526844	881162	11532663	971825	11521057	0.84309	11526844	1.01137	11532663	1.06071	11521057	61503.5168250128	11526844	871255.821311686	11532663	916202.35502635	11537624	47399	11543411	925658	11549277	1059935	11537624	0.84214	11543411	1.01105	11549277	1.06059	11537624	56283.9907853801	11543411	915541.268977795	11549277	999382.419219491	11554253	24688	11560041	918119	11565860	1765754	11554253	0.84333	11560041	1.01214	11565860	1.05995	11554253	29274.4240095811	11560041	907106.724366195	11565860	1665884.23982263
98	11641068	52126	11646855	880943	11652674	963242	11641068	0.84262	11646855	1.01118	11652674	1.05929	11641068	61861.8119674349	11646855	871202.951007734	11652674	909327.94607709	11657635	48623	11663407	925224	11669210	1037458	11657635	0.84318	11663407	1.01171	11669210	1.06036	11657635	57666.2159918404	11663407	914515.02901029	11669210	978401.674902863	11674186	24870	11679974	916881	11685762	1756853	11674186	0.84273	11679974	1.0116	11685762	1.0608	11674186	29511.2313552383	11679974	906367.141162515	11685762	1656158.55957768
99	11761079	52145	11766866	880175	11772685	957698	11761079	0.84218	11766866	1.01156	11772685	1.06033	11761079	61916.6923935501	11766866	870116.45379414	11772685	903207.492007205	11777646	48921	11783433	924936	11789237	1020530	11777646	0.84346	11783433	1.01138	11789237	1.0609	11777646	58000.3793896569	11783433	914528.663805889	11789237	961947.403148271	11794229	24820	11800016	916789	11805804	1742085	11794229	0.84312	11800016	1.01316	11805804	1.06012	11794229	29438.276876364	11800016	904880.769078922	11805804	1643290.38222088
100	11881090	52250	11886877	880850	11892696	951001	11881090	0.84327	11886877	1.01219	11892696	1.06115	11881090	61961.1749498974	11886877	870241.753030557	11892696	896198.463930641	11897657	49409	11903444	925150	11909248	1009404	11897657	0.84377	11903444	1.01273	11909248	1.06074	11897657	58557.4267869206	11903444	913520.879207686	11909248	951603.597488546	11914224	24906	11920012	912632	11925815	1725098	11914224	0.8426	11920012	1.01119	11925815	1.05954	11914224	29558.5093757418	11920012	902532.65953975	11925815	1628157.50231232
101	12001101	52675	12006904	879639	12012707	944125	12001101	0.84349	12006904	1.01194	12012707	1.06006	12001101	62448.8731342399	12006904	869260.035179951	12012707	890633.549044394	12017683	49802	12023471	925798	12029274	1002628	12017683	0.84334	12023471	1.01186	12029274	1.06053	12017683	59053.2881162995	12023471	914946.731761311	12029274	945402.770312957	12034251	25354	12040038	914180	12045841	1714067	12034251	0.84346	12040038	1.01249	12045841	1.06114	12034251	30059.5167524245	12040038	902902.744718466	12045841	1615307.1225286
102	12121112	52796	12126884	881603	12132702	940377	12121112	0.84379	12126884	1.01208	12132702	1.06034	12121112	62570.0707522014	12126884	871080.349379496	12132702	886863.64750929	12137679	49806	12143466	926278	12149285	988210	12137679	0.84291	12143466	1.01175	12149285	1.06139	12137679	59088.158878172	12143466	915520.632567334	12149285	931052.676207614	12154262	25617	12160049	915444	12165852	1699358	12154262	0.84367	12160049	1.0116	12165852	1.06003	12154262	30363.7678239122	12160049	904946.619217082	12165852	1603122.55313529
103	12241123	52803	12246910	878528	12252713	934354	12241123	0.84338	12246910	1.01246	12252713	1.061	12241123	62608.7884464891	12246910	867716.255457006	12252713	880635.249764373	12257705	50518	12263477	925684	12269296	977787	12257705	0.84336	12263477	1.01258	12269296	1.06	12257705	59900.8726996775	12263477	914183.570680835	12269296	922440.566037736	12274288	25905	12280060	913597	12285863	1691851	12274288	0.84359	12280060	1.01198	12285863	1.06056	12274288	30708.0453774938	12280060	902781.675527184	12285863	1595243.07912801
104	12361134	53100	12366921	879483	12372724	927001	12361134	0.84446	12366921	1.01152	12372724	1.06074	12361134	62880.4206238306	12366921	869466.743119266	12372724	873919.15078153	12377701	50715	12383488	924879	12389292	970416	12377701	0.84384	12383488	1.01259	12389292	1.06072	12377701	60100.2559726963	12383488	913379.551447279	12389292	914865.374462629	12394252	26063	12400040	913053	12405843	1671702	12394252	0.84413	12400040	1.01222	12405843	1.06049	12394252	30875.5760368664	12400040	902030.191065183	12405843	1576348.66901149
105	12481145	52732	12486932	877396	12492735	917081	12481145	0.84338	12486932	1.01265	12492735	1.05994	12481145	62524.6033816311	12486932	866435.589789167	12492735	865219.729418646	12497712	51433	12503515	922663	12509303	959055	12497712	0.84383	12503515	1.01192	12509303	1.0597	12497712	60951.8504912127	12503515	911794.410625346	12509303	905025.007077475	12514279	26652	12520067	912946	12525870	1657345	12514279	0.84385	12520067	1.0119	12525870	1.06022	12514279	31583.8122889139	12520067	902209.704516257	12525870	1563208.57935146
106	12601156	53542	12606943	879167	12612762	915724	12601156	0.84373	12606943	1.01168	12612762	1.06146	12601156	63458.6893911559	12606943	869016.882808793	12612762	862702.315678405	12617738	51508	12623526	922676	12629329	951843	12617738	0.84315	12623526	1.01143	12629329	1.06103	12617738	61089.9602680425	12623526	912248.993998596	12629329	897093.390384815	12634321	26610	12640093	913666	12645897	1645477	12634321	0.84336	12640093	1.01127	12645897	1.06118	12634321	31552.3619806488	12640093	903483.738269701	12645897	1550610.64098456
107	12721167	54035	12726954	877906	12732757	911919	12721167	0.84352	12726954	1.01218	12732757	1.06075	12721167	64058.9434749621	12726954	867341.777154261	12732757	859692.670280462	12737734	52362	12743521	924473	12749325	945932	12737734	0.84353	12743521	1.01197	12749325	1.06168	12737734	62074.8521095871	12743521	913537.950729765	12749325	890976.565443448	12754286	26842	12760073	912734	12765876	1633289	12754286	0.84341	12760073	1.01152	12765876	1.06093	12754286	31825.5652648178	12760073	902339.054096805	12765876	1539487.99638053
108	12841178	53644	12846965	875320	12852784	906424	12841178	0.84372	12846965	1.01202	12852784	1.06128	12841178	63580.334708197	12846965	864923.618110314	12852784	854085.632443841	12857760	52406	12863548	923346	12869351	934753	12857760	0.8432	12863548	1.01171	12869351	1.05957	12857760	62151.3282732448	12863548	912658.765851875	12869351	882200.326547562	12874328	27179	12880115	910967	12885919	1616498	12874328	0.8434	12880115	1.01148	12885919	1.06194	12874328	32225.5157695044	12880115	900627.792937082	12885919	1522212.17771249
109	12961189	53814	12966976	876618	12972779	900384	12961189	0.84305	12966976	1.01132	12972779	1.06005	12961189	63832.5128995908	12966976	866805.758810268	12972779	849378.802886656	12977756	52538	12983544	921964	12989347	930138	12977756	0.84358	12983544	1.01116	12989347	1.06022	12977756	62279.8074871382	12983544	911788.440998457	12989347	877306.596744072	12994339	27746	13000126	911162	13005930	1598456	12994339	0.84328	13000126	1.01112	13005930	1.06008	12994339	32902.476045916	13000126	901141.308647836	13005930	1507863.55746736
110	13081200	54021	13086987	877943	13092790	897072	13081200	0.84357	13086987	1.01213	13092790	1.06101	13081200	64038.5504463174	13086987	867421.181073577	13092790	845488.73243419	13097783	52669	13103570	922374	13109358	922723	13097783	0.84429	13103570	1.01213	13109358	1.06074	13097783	62382.593658577	13103570	911319.69213441	13109358	869886.117238909	13114350	28196	13120122	911114	13125925	1583469	13114350	0.84374	13120122	1.01282	13125925	1.06079	13114350	33417.8775452154	13120122	899581.366876641	13125925	1492726.17577466
111	13201211	53848	13206998	877759	13212802	891355	13201211	0.84373	13206998	1.01234	13212802	1.06076	13201211	63821.3646545696	13206998	867059.485943458	13212802	840298.465251329	13217794	52724	13223566	921508	13229384	916618	13217794	0.84326	13223566	1.01122	13229384	1.05998	13217794	62524.0139458767	13223566	911283.400249204	13229384	864750.278307138	13234361	28518	13240148	911922	13245952	1570880	13234361	0.84311	13240148	1.01276	13245952	1.06048	13234361	33824.7678238901	13240148	900432.481535606	13245952	1481291.49064575
112	13321222	53841	13326994	879777	13332813	888395	13321222	0.84362	13326994	1.01183	13332813	1.06145	13321222	63821.3887769375	13326994	869490.922388148	13332813	836963.587545339	13337789	53473	13343577	919601	13349380	908963	13337789	0.8449	13343577	1.01218	13349380	1.06012	13337789	63289.1466445733	13343577	908535.043174139	13349380	857415.19827944	13354372	28697	13360159	912423	13365963	1554857	13354372	0.84386	13360159	1.01233	13365963	1.06101	13354372	34006.8257767876	13360159	901309.849554987	13365963	1465449.90150894
113	13441233	54380	13447020	877988	13452824	882257	13441233	0.84275	13447020	1.01245	13452824	1.0604	13441233	64526.8466330466	13447020	867191.466245247	13452824	832003.960769521	13457800	53941	13463588	921825	13469406	901489	13457800	0.84375	13463588	1.01232	13469406	1.06049	13457800	63930.0740740741	13463588	910606.330014225	13469406	850068.3646239	13474383	29569	13480170	909672	13485974	1538260	13474383	0.84386	13480170	1.01212	13485974	1.06112	13474383	35040.1725404688	13480170	898778.800932696	13485974	1449656.96622437
114	13561244	55228	13567016	874713	13572835	878725	13561244	0.84336	13567016	1.0112	13572835	1.06063	13561244	65485.6763422501	13567016	865024.723101266	13572835	828493.442576582	13577811	53860	13583599	922620	13589402	898544	13577811	0.84334	13583599	1.01251	13589402	1.06134	13577811	63865.1077857092	13583599	911220.629919705	13589402	846612.772532836	13594378	29664	13600166	912549	13605969	1522913	13594378	0.84366	13600166	1.01266	13605969	1.06003	13594378	35161.0838489439	13600166	901140.560504019	13605969	1436669.7168948
115	13681255	55059	13687042	876517	13692861	875240	13681255	0.84375	13687042	1.01219	13692861	1.06061	13681255	65255.1111111111	13687042	865960.93618787	13692861	825223.220599466	13697838	53825	13703625	920146	13709413	890756	13697838	0.84295	13703625	1.01161	13709413	1.06078	13697838	63853.1348241296	13703625	909585.709907968	13709413	839717.94340014	13714374	29974	13720177	910802	13725980	1507084	13714374	0.84345	13720177	1.01178	13725980	1.06102	13714374	35537.3762522971	13720177	900197.671430548	13725980	1420410.54834028
116	13801266	55362	13807053	877473	13812857	869441	13801266	0.84327	13807053	1.01223	13812857	1.06047	13801266	65651.5706713152	13807053	866871.165644172	13812857	819863.833960414	13817849	54784	13823636	921085	13829424	887341	13817849	0.84338	13823636	1.01219	13829424	1.06145	13817849	64957.6703265432	13823636	909992.195141228	13829424	835970.606246173	13834416	30996	13840203	909582	13846007	1493682	13834416	0.84315	13840203	1.01172	13846007	1.0613	13834416	36762.1419676214	13840203	899045.190368877	13846007	1407407.89597663
117	13921277	55220	13927064	874850	13932868	867736	13921277	0.84339	13927064	1.01123	13932868	1.05978	13921277	65473.8614401404	13927064	865134.539125619	13932868	818788.805223726	13937844	54700	13943632	920118	13949435	881186	13937844	0.84346	13943632	1.01176	13949435	1.06091	13937844	64851.9194745453	13943632	909423.183363644	13949435	830594.489636256	13954411	30917	13960199	908794	13966002	1474174	13954411	0.84368	13960199	1.01273	13966002	1.06106	13954411	36645.4105822113	13960199	897370.473867664	13966002	1389340.84783141
118	14041288	54851	14047091	873240	14052894	864321	14041288	0.84407	14047091	1.01139	14052894	1.06069	14041288	64983.9468290545	14047091	863405.807848605	14052894	814866.737689617	14057871	55179	14063658	920060	14069446	875178	14057871	0.84344	14063658	1.01182	14069446	1.06141	14057871	65421.3696291378	14063658	909311.932952501	14069446	824542.825109995	14074422	31326	14080210	905262	14085997	1458783	14074422	0.8433	14080210	1.01193	14085997	1.06136	14074422	37146.9228032729	14080210	894589.546707776	14085997	1374446.93600663
119	14161299	55238	14167102	874549	14172905	860111	14161299	0.8434	14167102	1.01174	14172905	1.06063	14161299	65494.4273179986	14167102	864400.933046039	14172905	810943.495846808	14177866	55331	14183654	922340	14189441	872718	14177866	0.84372	14183654	1.01278	14189441	1.06117	14177866	65579.8132081733	14183654	910701.238176109	14189441	822411.11226288	14194418	31893	14200205	908233	14206008	1441183	14194418	0.84408	14200205	1.0131	14206008	1.06078	14194418	37784.3332385556	14200205	896488.994176291	14206008	1358606.87418692
120	14281310	55634	14287097	875744	14292901	858405	14281310	0.84363	14287097	1.01229	14292901	1.06129	14281310	65945.9715752166	14287097	865111.776269646	14292901	808831.704812068	14297877	55778	14303665	919395	14309483	866671	14297877	0.84371	14303665	1.01229	14309483	1.06032	14297877	66110.3933816122	14303665	908232.818658685	14309483	817367.398521201	14314444	32071	14320232	908835	14326019	1424996	14314444	0.84385	14320232	1.01232	14326019	1.06149	14314444	38005.5697102566	14320232	897774.419155998	14326019	1342448.82193897
121	14401321	56052	14407108	875817	14412912	855453	14401321	0.84367	14407108	1.01285	14412912	1.06081	14401321	66438.2993350481	14407108	864705.53388952	14412912	806414.909361714	14417888	56087	14423676	921220	14429479	861981	14417888	0.84309	14423676	1.01293	14429479	1.06029	14417888	66525.519220961	14423676	909460.673491752	14429479	812967.207084854	14434455	32697	14440243	910393	14446046	1409975	14434455	0.84441	14440243	1.01246	14446046	1.06069	14434455	38721.7110171599	14440243	899189.103767062	14446046	1329299.79541619
122	14521332	55613	14527119	874115	14532938	852137	14521332	0.84289	14527119	1.01227	14532938	1.06119	14521332	65978.953362835	14527119	863519.614332145	14532938	803001.347543795	14537915	56278	14543687	918872	14549490	857413	14537915	0.84372	14543687	1.01168	14549490	1.0604	14537915	66702.2234864647	14543687	908263.482524118	14549490	808575.066012825	14554482	33467	14560254	907650	14566041	1392932	14554482	0.84289	14560254	1.01207	14566041	1.06051	14554482	39705.0623450272	14560254	896825.318406829	14566041	1313454.84719616
123	14641343	55740	14647130	872699	14652949	846300	14641343	0.84366	14647130	1.01246	14652949	1.06077	14641343	66069.2696109807	14647130	861958.990972483	14652949	797816.680335982	14657926	57041	14663698	918441	14669501	852636	14657926	0.84421	14663698	1.01245	14669501	1.06082	14657926	67567.3114509423	14663698	907147.019605906	14669501	803751.814633962	14674493	33664	14680265	908371	14686068	1379027	14674493	0.84336	14680265	1.01285	14686068	1.06091	14674493	39916.5243786758	14680265	896846.52218986	14686068	1299852.9564242
124	14761354	55887	14767141	873686	14772960	844281	14761354	0.84324	14767141	1.01235	14772960	1.06035	14761354	66276.5049096343	14767141	863027.609028498	14772960	796228.603762908	14777937	57057	14783709	918771	14789512	849016	14777937	0.84367	14783709	1.01161	14789512	1.06051	14777937	67629.5233918475	14783709	908226.490445923	14789512	800573.309068278	14794488	33945	14800276	906401	14806064	1361340	14794488	0.84338	14800276	1.01174	14806064	1.06051	14794488	40248.7609381299	14800276	895883.329709214	14806064	1283665.4062668
125	14881365	56230	14887152	870321	14892971	842642	14881365	0.84336	14887152	1.01262	14892971	1.0613	14881365	66673.7810662113	14887152	859474.432659833	14892971	793971.544332423	14897932	57111	14903735	914701	14909523	844945	14897932	0.84359	14903735	1.01188	14909523	1.06115	14897932	67699.9490273711	14903735	903961.93224493	14909523	796254.063987184	14914499	34441	14920287	909386	14926090	1345472	14914499	0.84397	14920287	1.01227	14926090	1.06063	14914499	40808.3225707075	14920287	898363.084947692	14926090	1268559.25251973
126	15001376	56494	15007163	873382	15012982	840584	15001376	0.84439	15007163	1.01352	15012982	1.06164	15001376	66905.1030921731	15007163	861731.391585761	15012982	791778.75739422	15017943	57267	15023731	918006	15029534	840885	15017943	0.8443	15023731	1.01384	15029534	1.06131	15017943	67827.7863318726	15023731	905474.236565928	15029534	792308.562060096	15034495	35169	15040282	906873	15046086	1330064	15034495	0.84448	15040282	1.01216	15046086	1.06092	15034495	41645.7464948844	15040282	895977.908631047	15046086	1253689.25083889
127	15121387	55901	15127174	871211	15132993	836892	15121387	0.84412	15127174	1.01211	15132993	1.06186	15121387	66223.9965881628	15127174	860786.870992284	15132993	788137.795942968	15137970	58138	15143757	919172	15149561	839552	15137970	0.84424	15143757	1.01251	15149561	1.06163	15137970	68864.3039893869	15143757	907815.231454504	15149561	790814.125448603	15154537	35574	15160325	907842	15166128	1313169	15154537	0.84473	15160325	1.01418	15166128	1.06261	15154537	42112.8644655689	15160325	895148.790155594	15166128	1235795.82349122
128	15241398	56140	15247185	872472	15253004	834094	15241398	0.84395	15247185	1.01355	15253004	1.0621	15241398	66520.5284673263	15247185	860808.050910167	15253004	785325.29893607	15257981	57960	15263784	919987	15269587	834964	15257981	0.84373	15263784	1.01356	15269587	1.06158	15257981	68694.9616583504	15263784	907678.874462291	15269587	786529.512613275	15274548	36464	15280336	907360	15286139	1299020	15274548	0.84492	15280336	1.01242	15286139	1.06143	15274548	43156.7485679118	15280336	896228.8378341	15286139	1223839.53722808
129	15361409	56573	15367212	874759	15373015	833272	15361409	0.84479	15367212	1.01298	15373015	1.06184	15361409	66966.9385291019	15367212	863550.119449545	15373015	784743.464175394	15377992	58410	15383764	921319	15389567	834783	15377992	0.84436	15383764	1.01278	15389567	1.06231	15377992	69176.654507556	15383764	909693.121902091	15389567	785818.640509832	15394543	36878	15400331	908732	15406119	1284632	15394543	0.84383	15400331	1.01249	15406119	1.06158	15394543	43703.1155564509	15400331	897521.950834082	15406119	1210113.22745342
130	15481420	56511	15487208	871032	15493026	830329	15481420	0.8442	15487208	1.01271	15493026	1.06223	15481420	66940.2985074627	15487208	860100.127380988	15493026	781684.757538386	15498003	57976	15503775	917911	15509578	828437	15498003	0.84471	15503775	1.0135	15509578	1.06053	15498003	68634.2058221165	15503775	905684.262456833	15509578	781153.762741271	15514554	37385	15520342	905797	15526145	1268806	15514554	0.84411	15520342	1.01234	15526145	1.06135	15514554	44289.2514008838	15520342	894755.714483277	15526145	1195464.26720686
131	15601431	56809	15607219	873068	15613037	828370	15601431	0.8441	15607219	1.01326	15613037	1.06209	15601431	67301.2676223196	15607219	861642.618873734	15613037	779943.31930439	15618014	58365	15623786	918225	15629589	826538	15618014	0.8446	15623786	1.01341	15629589	1.0618	15618014	69103.7177362065	15623786	906074.540413061	15629589	778430.966283669	15634565	37677	15640337	906519	15646141	1252806	15634565	0.84385	15640337	1.01341	15646141	1.06194	15634565	44648.9304971263	15640337	894523.44066074	15646141	1179733.31826657
132	15721442	57319	15727230	871093	15733048	824257	15721442	0.84455	15727230	1.01404	15733048	1.06212	15721442	67869.2794979575	15727230	859032.188079366	15733048	776048.845704817	15738025	59130	15743812	917399	15749600	823756	15738025	0.84475	15743812	1.01271	15749600	1.06182	15738025	69997.0405445398	15743812	905885.199119195	15749600	775796.274321448	15754592	38106	15760364	906519	15766167	1237501	15754592	0.84424	15760364	1.01178	15766167	1.06195	15754592	45136.4540888847	15760364	895964.53774536	15766167	1165310.04284571
133	15841453	57294	15847256	872295	15853059	822644	15841453	0.84407	15847256	1.01291	15853059	1.06078	15841453	67878.2565427038	15847256	861177.202318074	15853059	775508.588020136	15858036	59309	15863823	916484	15869611	822645	15858036	0.8437	15863823	1.01256	15869611	1.06149	15858036	70296.3138556359	15863823	905115.746227384	15869611	774990.814798067	15874619	38540	15880406	907059	15886194	1224249	15874619	0.8442	15880406	1.01334	15886194	1.0607	15874619	45652.688936271	15880406	895118.124222867	15886194	1154189.68605638
134	15961464	57264	15967252	871353	15973070	822208	15961464	0.84414	15967252	1.01327	15973070	1.06122	15961464	67837.0886345867	15967252	859941.575295825	15973070	774776.200976235	15978047	59794	15983819	917567	15989638	818766	15978047	0.8443	15983819	1.01308	15989638	1.06187	15978047	70820.7982944451	15983819	905720.180045011	15989638	771060.487630313	15994614	39066	16000402	907239	16006189	1209930	15994614	0.84439	16000402	1.01294	16006189	1.06222	15994614	46265.3513187034	16000402	895649.298082809	16006189	1139057.8222967
135	16081475	57114	16087278	871054	16093081	819898	16081475	0.84389	16087278	1.01284	16093081	1.06121	16081475	67679.436893434	16087278	860011.452944197	16093081	772606.741361276	16098042	60347	16103830	917856	16109633	813355	16098042	0.84395	16103830	1.01295	16109633	1.06169	16098042	71505.4209372593	16103830	906121.723678365	16109633	766094.622724148	16114625	39369	16120413	906435	16126216	1196991	16114625	0.8442	16120413	1.01274	16126216	1.06089	16114625	46634.683724236	16120413	895032.288642692	16126216	1128289.45508017
136	16201486	57328	16207274	870693	16213077	818427	16201486	0.84444	16207274	1.01263	16213077	1.06235	16201486	67888.7783619914	16207274	859833.305353387	16213077	770392.996658352	16218053	60187	16223841	916826	16229644	813387	16218053	0.84402	16223841	1.01319	16229644	1.06128	16218053	71309.9215658397	16223841	904890.494379139	16229644	766420.737222976	16234620	39554	16240392	908871	16246196	1183457	16234620	0.84401	16240392	1.01399	16246196	1.06216	16234620	46864.373644862	16240392	896331.324766516	16246196	1114198.42584921
137	16321497	57373	16327285	869764	16333103	815088	16321497	0.84414	16327285	1.01214	16333103	1.06161	16321497	67966.2141350961	16327285	859331.71300413	16333103	767784.779721367	16338064	60467	16343836	915893	16349639	811555	16338064	0.84483	16343836	1.01339	16349639	1.06166	16338064	71572.9791792432	16343836	903791.235358549	16349639	764420.812689562	16354616	40141	16360403	905595	16366207	1174267	16354616	0.84389	16360403	1.01258	16366207	1.06302	16354616	47566.6259820593	16360403	894344.150585633	16366207	1104651.84098135
138	16441508	57301	16447296	871149	16453114	813946	16441508	0.84405	16447296	1.01223	16453114	1.06158	16441508	67888.1582844618	16447296	860623.573693726	16453114	766730.722131163	16458075	60297	16463863	918089	16469666	807425	16458075	0.84452	16463863	1.01371	16469666	1.06092	16458075	71397.9538672856	16463863	905672.233676298	16469666	761061.154469706	16474658	40341	16480430	904965	16486233	1156797	16474658	0.8449	16480430	1.01292	16486233	1.06209	16474658	47746.4788732394	16480430	893421.987916124	16486233	1089170.40928735
139	16561519	57344	16567307	870725	16573125	813601	16561519	0.84464	16567307	1.01222	16573125	1.06168	16561519	67891.6461451032	16567307	860213.194760032	16573125	766333.546831437	16578102	60395	16583905	914929	16589724	806749	16578102	0.84389	16583905	1.0126	16589724	1.06198	16578102	71567.3843747408	16583905	903544.341299625	16589724	759664.96544191	16594700	41410	16600488	907258	16606291	1148990	16594700	0.84492	16600488	1.01411	16606291	1.06302	16594700	49010.5572125172	16600488	894634.704322016	16606291	1080873.36080224
140	16681530	57921	16687318	868454	16693136	809183	16681530	0.84446	16687318	1.01299	16693136	1.06204	16681530	68589.3944058925	16687318	857317.446371632	16693136	761913.863884599	16698097	60932	16703885	916151	16709688	802452	16698097	0.845	16703885	1.01322	16709688	1.06199	16698097	72108.875739645	16703885	904197.50893192	16709688	755611.634761156	16714680	41480	16720468	905344	16726271	1135039	16714680	0.8442	16720468	1.01286	16726271	1.06175	16714680	49135.2760009476	16720468	893849.100566712	16726271	1069026.60701672
141	16801541	57782	16807329	867737	16813147	807100	16801541	0.84408	16807329	1.01298	16813147	1.0617	16801541	68455.5966259122	16807329	856618.097099647	16813147	760195.912216257	16818108	60849	16823896	915646	16829699	800963	16818108	0.84462	16823896	1.01325	16829699	1.06096	16818108	72043.0489450877	16823896	903672.34147545	16829699	754941.750867139	16834675	41942	16840463	903330	16846251	1122705	16834675	0.84437	16840463	1.01249	16846251	1.06132	16834675	49672.536921018	16840463	892186.58949718	16846251	1057838.35224061
142	16921552	57869	16927340	870048	16933143	809140	16921552	0.84418	16927340	1.01366	16933143	1.06214	16921552	68550.5460920657	16927340	858323.303671843	16933143	761801.645734084	16938119	61714	16943891	914726	16949694	799098	16938119	0.84422	16943891	1.01241	16949694	1.06142	16938119	73101.7981094975	16943891	903513.398721862	16949694	752857.492792674	16954671	42697	16960458	907486	16966262	1114490	16954671	0.84517	16960458	1.01399	16966262	1.06295	16954671	50518.8305311357	16960458	894965.433584158	16966262	1048487.69932734
